profileID,respID,qID,altID,obsID,price,capacity,range,type,compatability
222,400,1,3,2395,50,1,1,Ring,iOS
26,400,2,1,2396,25,1,0.1,Ring,iOS/Android
277,400,2,2,2396,25,3,1,Implantable,iOS/Android
124,400,2,3,2396,25,1,0.5,Card,Android
258,400,3,1,2397,50,3,1,Ring,iOS
126,400,3,2,2397,50,1,0.5,Ring,Android
135,400,3,3,2397,25,1,0.5,Bracelet,iOS/Android
291,400,4,1,2398,25,5,1,Bracelet,iOS
56,400,4,2,2398,50,3,0.1,Card,Android
57,400,4,3,2398,100,3,0.1,Implantable,Android
20,400,5,1,2399,50,1,0.1,Card,Android
245,400,5,2,2399,50,1,1,Implantable,iOS/Android
174,400,5,3,2399,50,3,0.5,Ring,iOS/Android
217,400,6,1,2400,25,1,1,Implantable,iOS
137,400,6,2,2400,50,1,0.5,Implantable,iOS/Android
174,400,6,3,2400,50,3,0.5,Ring,iOS/Android
284,401,1,1,2401,50,3,1,Card,iOS/Android
172,401,1,2,2401,25,3,0.5,Card,iOS/Android
202,401,1,3,2401,100,5,0.5,Ring,Android
270,401,2,1,2402,50,3,1,Ring,Android
317,401,2,2,2402,50,5,1,Implantable,iOS/Android
199,401,2,3,2402,50,5,0.5,Bracelet,Android
1,401,3,1,2403,25,1,0.1,Implantable,iOS
31,401,3,2,2403,50,1,0.1,Bracelet,iOS/Android
223,401,3,3,2403,50,1,1,Bracelet,iOS
101,401,4,1,2404,50,5,0.1,Implantable,iOS/Android
181,401,4,2,2404,25,5,0.5,Implantable,iOS
218,401,4,3,2404,25,1,1,Ring,iOS
99,401,5,1,2405,25,5,0.1,Bracelet,iOS/Android
225,401,5,2,2405,100,1,1,Implantable,iOS
90,401,5,3,2405,50,5,0.1,Ring,Android
255,401,6,1,2406,25,3,1,Bracelet,iOS
214,401,6,2,2406,100,5,0.5,Ring,iOS/Android
205,401,6,3,2406,25,5,0.5,Implantable,iOS/Android
150,402,1,1,2407,50,3,0.5,Ring,iOS
250,402,1,2,2407,100,1,1,Ring,iOS/Android
185,402,1,3,2407,50,5,0.5,Implantable,iOS
76,402,2,1,2408,25,5,0.1,Card,iOS
225,402,2,2,2408,100,1,1,Implantable,iOS
160,402,2,3,2408,25,3,0.5,Card,Android
281,402,3,1,2409,50,3,1,Implantable,iOS/Android
295,402,3,2,2409,50,5,1,Bracelet,iOS
137,402,3,3,2409,50,1,0.5,Implantable,iOS/Android
27,402,4,1,2410,25,1,0.1,Bracelet,iOS/Android
79,402,4,2,2410,50,5,0.1,Bracelet,iOS
91,402,4,3,2410,50,5,0.1,Bracelet,Android
268,402,5,1,2411,25,3,1,Card,Android
5,402,5,2,2411,50,1,0.1,Implantable,iOS
207,402,5,3,2411,25,5,0.5,Bracelet,iOS/Android
181,402,6,1,2412,25,5,0.5,Implantable,iOS
279,402,6,2,2412,25,3,1,Bracelet,iOS/Android
32,402,6,3,2412,50,1,0.1,Card,iOS/Android
218,403,1,1,2413,25,1,1,Ring,iOS
230,403,1,2,2413,25,1,1,Ring,Android
202,403,1,3,2413,100,5,0.5,Ring,Android
84,403,2,1,2414,100,5,0.1,Card,iOS
156,403,2,2,2414,100,3,0.5,Card,iOS
7,403,2,3,2414,50,1,0.1,Bracelet,iOS
254,403,3,1,2415,25,3,1,Ring,iOS
5,403,3,2,2415,50,1,0.1,Implantable,iOS
95,403,3,3,2415,100,5,0.1,Bracelet,Android
183,403,4,1,2416,25,5,0.5,Bracelet,iOS
226,403,4,2,2416,100,1,1,Ring,iOS
142,403,4,3,2416,100,1,0.5,Ring,iOS/Android
153,403,5,1,2417,100,3,0.5,Implantable,iOS
65,403,5,2,2417,50,3,0.1,Implantable,iOS/Android
113,403,5,3,2417,50,1,0.5,Implantable,iOS
285,403,6,1,2418,100,3,1,Implantable,iOS/Android
31,403,6,2,2418,50,1,0.1,Bracelet,iOS/Android
11,403,6,3,2418,100,1,0.1,Bracelet,iOS
308,404,1,1,2419,50,5,1,Card,Android
122,404,1,2,2419,25,1,0.5,Ring,Android
70,404,1,3,2419,100,3,0.1,Ring,iOS/Android
273,404,2,1,2420,100,3,1,Implantable,Android
307,404,2,2,2420,50,5,1,Bracelet,Android
275,404,2,3,2420,100,3,1,Bracelet,Android
70,404,3,1,2421,100,3,0.1,Ring,iOS/Android
171,404,3,2,2421,25,3,0.5,Bracelet,iOS/Android
74,404,3,3,2421,25,5,0.1,Ring,iOS
36,404,4,1,2422,100,1,0.1,Card,iOS/Android
197,404,4,2,2422,50,5,0.5,Implantable,Android
231,404,4,3,2422,25,1,1,Bracelet,Android
309,404,5,1,2423,100,5,1,Implantable,Android
131,404,5,2,2423,100,1,0.5,Bracelet,Android
82,404,5,3,2423,100,5,0.1,Ring,iOS
261,404,6,1,2424,100,3,1,Implantable,iOS
158,404,6,2,2424,25,3,0.5,Ring,Android
39,404,6,3,2424,25,3,0.1,Bracelet,iOS
188,405,1,1,2425,50,5,0.5,Card,iOS
298,405,1,2,2425,100,5,1,Ring,iOS
14,405,1,3,2425,25,1,0.1,Ring,Android
38,405,2,1,2426,25,3,0.1,Ring,iOS
216,405,2,2,2426,100,5,0.5,Card,iOS/Android
169,405,2,3,2426,25,3,0.5,Implantable,iOS/Android
11,405,3,1,2427,100,1,0.1,Bracelet,iOS
270,405,3,2,2427,50,3,1,Ring,Android
63,405,3,3,2427,25,3,0.1,Bracelet,iOS/Android
150,405,4,1,2428,50,3,0.5,Ring,iOS
269,405,4,2,2428,50,3,1,Implantable,Android
262,405,4,3,2428,100,3,1,Ring,iOS
191,405,5,1,2429,100,5,0.5,Bracelet,iOS
5,405,5,2,2429,50,1,0.1,Implantable,iOS
202,405,5,3,2429,100,5,0.5,Ring,Android
112,405,6,1,2430,25,1,0.5,Card,iOS
316,405,6,2,2430,25,5,1,Card,iOS/Android
225,405,6,3,2430,100,1,1,Implantable,iOS
148,406,1,1,2431,25,3,0.5,Card,iOS
63,406,1,2,2431,25,3,0.1,Bracelet,iOS/Android
252,406,1,3,2431,100,1,1,Card,iOS/Android
199,406,2,1,2432,50,5,0.5,Bracelet,Android
323,406,2,2,2432,100,5,1,Bracelet,iOS/Android
243,406,2,3,2432,25,1,1,Bracelet,iOS/Android
197,406,3,1,2433,50,5,0.5,Implantable,Android
113,406,3,2,2433,50,1,0.5,Implantable,iOS
217,406,3,3,2433,25,1,1,Implantable,iOS
188,406,4,1,2434,50,5,0.5,Card,iOS
324,406,4,2,2434,100,5,1,Card,iOS/Android
165,406,4,3,2434,100,3,0.5,Implantable,Android
221,406,5,1,2435,50,1,1,Implantable,iOS
121,406,5,2,2435,25,1,0.5,Implantable,Android
195,406,5,3,2435,25,5,0.5,Bracelet,Android
210,406,6,1,2436,50,5,0.5,Ring,iOS/Android
16,406,6,2,2436,25,1,0.1,Card,Android
247,406,6,3,2436,50,1,1,Bracelet,iOS/Android
59,407,1,1,2437,100,3,0.1,Bracelet,Android
205,407,1,2,2437,25,5,0.5,Implantable,iOS/Android
202,407,1,3,2437,100,5,0.5,Ring,Android
5,407,2,1,2438,50,1,0.1,Implantable,iOS
278,407,2,2,2438,25,3,1,Ring,iOS/Android
239,407,2,3,2438,100,1,1,Bracelet,Android
157,407,3,1,2439,25,3,0.5,Implantable,Android
266,407,3,2,2439,25,3,1,Ring,Android
39,407,3,3,2439,25,3,0.1,Bracelet,iOS
263,407,4,1,2440,100,3,1,Bracelet,iOS
184,407,4,2,2440,25,5,0.5,Card,iOS
191,407,4,3,2440,100,5,0.5,Bracelet,iOS
18,407,5,1,2441,50,1,0.1,Ring,Android
63,407,5,2,2441,25,3,0.1,Bracelet,iOS/Android
40,407,5,3,2441,25,3,0.1,Card,iOS
13,407,6,1,2442,25,1,0.1,Implantable,Android
89,407,6,2,2442,50,5,0.1,Implantable,Android
247,407,6,3,2442,50,1,1,Bracelet,iOS/Android
174,408,1,1,2443,50,3,0.5,Ring,iOS/Android
271,408,1,2,2443,50,3,1,Bracelet,Android
265,408,1,3,2443,25,3,1,Implantable,Android
80,408,2,1,2444,50,5,0.1,Card,iOS
2,408,2,2,2444,25,1,0.1,Ring,iOS
265,408,2,3,2444,25,3,1,Implantable,Android
315,408,3,1,2445,25,5,1,Bracelet,iOS/Android
99,408,3,2,2445,25,5,0.1,Bracelet,iOS/Android
14,408,3,3,2445,25,1,0.1,Ring,Android
193,408,4,1,2446,25,5,0.5,Implantable,Android
206,408,4,2,2446,25,5,0.5,Ring,iOS/Android
298,408,4,3,2446,100,5,1,Ring,iOS
61,408,5,1,2447,25,3,0.1,Implantable,iOS/Android
281,408,5,2,2447,50,3,1,Implantable,iOS/Android
129,408,5,3,2447,100,1,0.5,Implantable,Android
255,408,6,1,2448,25,3,1,Bracelet,iOS
240,408,6,2,2448,100,1,1,Card,Android
128,408,6,3,2448,50,1,0.5,Card,Android
262,409,1,1,2449,100,3,1,Ring,iOS
225,409,1,2,2449,100,1,1,Implantable,iOS
49,409,1,3,2449,25,3,0.1,Implantable,Android
218,409,2,1,2450,25,1,1,Ring,iOS
261,409,2,2,2450,100,3,1,Implantable,iOS
115,409,2,3,2450,50,1,0.5,Bracelet,iOS
252,409,3,1,2451,100,1,1,Card,iOS/Android
296,409,3,2,2451,50,5,1,Card,iOS
280,409,3,3,2451,25,3,1,Card,iOS/Android
51,409,4,1,2452,25,3,0.1,Bracelet,Android
126,409,4,2,2452,50,1,0.5,Ring,Android
257,409,4,3,2452,50,3,1,Implantable,iOS
245,409,5,1,2453,50,1,1,Implantable,iOS/Android
244,409,5,2,2453,25,1,1,Card,iOS/Android
316,409,5,3,2453,25,5,1,Card,iOS/Android
298,409,6,1,2454,100,5,1,Ring,iOS
102,409,6,2,2454,50,5,0.1,Ring,iOS/Android
96,409,6,3,2454,100,5,0.1,Card,Android
79,410,1,1,2455,50,5,0.1,Bracelet,iOS
94,410,1,2,2455,100,5,0.1,Ring,Android
145,410,1,3,2455,25,3,0.5,Implantable,iOS
276,410,2,1,2456,100,3,1,Card,Android
134,410,2,2,2456,25,1,0.5,Ring,iOS/Android
162,410,2,3,2456,50,3,0.5,Ring,Android
318,410,3,1,2457,50,5,1,Ring,iOS/Android
296,410,3,2,2457,50,5,1,Card,iOS
29,410,3,3,2457,50,1,0.1,Implantable,iOS/Android
7,410,4,1,2458,50,1,0.1,Bracelet,iOS
281,410,4,2,2458,50,3,1,Implantable,iOS/Android
148,410,4,3,2458,25,3,0.5,Card,iOS
61,410,5,1,2459,25,3,0.1,Implantable,iOS/Android
185,410,5,2,2459,50,5,0.5,Implantable,iOS
222,410,5,3,2459,50,1,1,Ring,iOS
148,410,6,1,2460,25,3,0.5,Card,iOS
160,410,6,2,2460,25,3,0.5,Card,Android
323,410,6,3,2460,100,5,1,Bracelet,iOS/Android
122,411,1,1,2461,25,1,0.5,Ring,Android
167,411,1,2,2461,100,3,0.5,Bracelet,Android
277,411,1,3,2461,25,3,1,Implantable,iOS/Android
165,411,2,1,2462,100,3,0.5,Implantable,Android
188,411,2,2,2462,50,5,0.5,Card,iOS
269,411,2,3,2462,50,3,1,Implantable,Android
149,411,3,1,2463,50,3,0.5,Implantable,iOS
63,411,3,2,2463,25,3,0.1,Bracelet,iOS/Android
238,411,3,3,2463,100,1,1,Ring,Android
194,411,4,1,2464,25,5,0.5,Ring,Android
315,411,4,2,2464,25,5,1,Bracelet,iOS/Android
294,411,4,3,2464,50,5,1,Ring,iOS
278,411,5,1,2465,25,3,1,Ring,iOS/Android
161,411,5,2,2465,50,3,0.5,Implantable,Android
153,411,5,3,2465,100,3,0.5,Implantable,iOS
269,411,6,1,2466,50,3,1,Implantable,Android
75,411,6,2,2466,25,5,0.1,Bracelet,iOS
165,411,6,3,2466,100,3,0.5,Implantable,Android
60,412,1,1,2467,100,3,0.1,Card,Android
187,412,1,2,2467,50,5,0.5,Bracelet,iOS
272,412,1,3,2467,50,3,1,Card,Android
216,412,2,1,2468,100,5,0.5,Card,iOS/Android
133,412,2,2,2468,25,1,0.5,Implantable,iOS/Android
302,412,2,3,2468,25,5,1,Ring,Android
102,412,3,1,2469,50,5,0.1,Ring,iOS/Android
32,412,3,2,2469,50,1,0.1,Card,iOS/Android
94,412,3,3,2469,100,5,0.1,Ring,Android
43,412,4,1,2470,50,3,0.1,Bracelet,iOS
172,412,4,2,2470,25,3,0.5,Card,iOS/Android
16,412,4,3,2470,25,1,0.1,Card,Android
264,412,5,1,2471,100,3,1,Card,iOS
107,412,5,2,2471,100,5,0.1,Bracelet,iOS/Android
88,412,5,3,2471,25,5,0.1,Card,Android
198,412,6,1,2472,50,5,0.5,Ring,Android
61,412,6,2,2472,25,3,0.1,Implantable,iOS/Android
137,412,6,3,2472,50,1,0.5,Implantable,iOS/Android
206,413,1,1,2473,25,5,0.5,Ring,iOS/Android
208,413,1,2,2473,25,5,0.5,Card,iOS/Android
133,413,1,3,2473,25,1,0.5,Implantable,iOS/Android
25,413,2,1,2474,25,1,0.1,Implantable,iOS/Android
107,413,2,2,2474,100,5,0.1,Bracelet,iOS/Android
101,413,2,3,2474,50,5,0.1,Implantable,iOS/Android
308,413,3,1,2475,50,5,1,Card,Android
226,413,3,2,2475,100,1,1,Ring,iOS
150,413,3,3,2475,50,3,0.5,Ring,iOS
242,413,4,1,2476,25,1,1,Ring,iOS/Android
10,413,4,2,2476,100,1,0.1,Ring,iOS
51,413,4,3,2476,25,3,0.1,Bracelet,Android
58,413,5,1,2477,100,3,0.1,Ring,Android
239,413,5,2,2477,100,1,1,Bracelet,Android
165,413,5,3,2477,100,3,0.5,Implantable,Android
115,413,6,1,2478,50,1,0.5,Bracelet,iOS
299,413,6,2,2478,100,5,1,Bracelet,iOS
176,413,6,3,2478,50,3,0.5,Card,iOS/Android
234,414,1,1,2479,50,1,1,Ring,Android
86,414,1,2,2479,25,5,0.1,Ring,Android
194,414,1,3,2479,25,5,0.5,Ring,Android
238,414,2,1,2480,100,1,1,Ring,Android
183,414,2,2,2480,25,5,0.5,Bracelet,iOS
157,414,2,3,2480,25,3,0.5,Implantable,Android
159,414,3,1,2481,25,3,0.5,Bracelet,Android
51,414,3,2,2481,25,3,0.1,Bracelet,Android
97,414,3,3,2481,25,5,0.1,Implantable,iOS/Android
76,414,4,1,2482,25,5,0.1,Card,iOS
183,414,4,2,2482,25,5,0.5,Bracelet,iOS
258,414,4,3,2482,50,3,1,Ring,iOS
5,414,5,1,2483,50,1,0.1,Implantable,iOS
21,414,5,2,2483,100,1,0.1,Implantable,Android
59,414,5,3,2483,100,3,0.1,Bracelet,Android
112,414,6,1,2484,25,1,0.5,Card,iOS
169,414,6,2,2484,25,3,0.5,Implantable,iOS/Android
188,414,6,3,2484,50,5,0.5,Card,iOS
38,415,1,1,2485,25,3,0.1,Ring,iOS
267,415,1,2,2485,25,3,1,Bracelet,Android
139,415,1,3,2485,50,1,0.5,Bracelet,iOS/Android
238,415,2,1,2486,100,1,1,Ring,Android
47,415,2,2,2486,100,3,0.1,Bracelet,iOS
83,415,2,3,2486,100,5,0.1,Bracelet,iOS
244,415,3,1,2487,25,1,1,Card,iOS/Android
163,415,3,2,2487,50,3,0.5,Bracelet,Android
158,415,3,3,2487,25,3,0.5,Ring,Android
249,415,4,1,2488,100,1,1,Implantable,iOS/Android
156,415,4,2,2488,100,3,0.5,Card,iOS
321,415,4,3,2488,100,5,1,Implantable,iOS/Android
16,415,5,1,2489,25,1,0.1,Card,Android
69,415,5,2,2489,100,3,0.1,Implantable,iOS/Android
99,415,5,3,2489,25,5,0.1,Bracelet,iOS/Android
14,415,6,1,2490,25,1,0.1,Ring,Android
78,415,6,2,2490,50,5,0.1,Ring,iOS
227,415,6,3,2490,100,1,1,Bracelet,iOS
256,416,1,1,2491,25,3,1,Card,iOS
164,416,1,2,2491,50,3,0.5,Card,Android
130,416,1,3,2491,100,1,0.5,Ring,Android
314,416,2,1,2492,25,5,1,Ring,iOS/Android
147,416,2,2,2492,25,3,0.5,Bracelet,iOS
78,416,2,3,2492,50,5,0.1,Ring,iOS
300,416,3,1,2493,100,5,1,Card,iOS
24,416,3,2,2493,100,1,0.1,Card,Android
286,416,3,3,2493,100,3,1,Ring,iOS/Android
246,416,4,1,2494,50,1,1,Ring,iOS/Android
121,416,4,2,2494,25,1,0.5,Implantable,Android
180,416,4,3,2494,100,3,0.5,Card,iOS/Android
190,416,5,1,2495,100,5,0.5,Ring,iOS
265,416,5,2,2495,25,3,1,Implantable,Android
274,416,5,3,2495,100,3,1,Ring,Android
323,416,6,1,2496,100,5,1,Bracelet,iOS/Android
12,416,6,2,2496,100,1,0.1,Card,iOS
125,416,6,3,2496,50,1,0.5,Implantable,Android
14,417,1,1,2497,25,1,0.1,Ring,Android
204,417,1,2,2497,100,5,0.5,Card,Android
212,417,1,3,2497,50,5,0.5,Card,iOS/Android
283,417,2,1,2498,50,3,1,Bracelet,iOS/Android
250,417,2,2,2498,100,1,1,Ring,iOS/Android
93,417,2,3,2498,100,5,0.1,Implantable,Android
82,417,3,1,2499,100,5,0.1,Ring,iOS
207,417,3,2,2499,25,5,0.5,Bracelet,iOS/Android
285,417,3,3,2499,100,3,1,Implantable,iOS/Android
31,417,4,1,2500,50,1,0.1,Bracelet,iOS/Android
273,417,4,2,2500,100,3,1,Implantable,Android
97,417,4,3,2500,25,5,0.1,Implantable,iOS/Android
37,417,5,1,2501,25,3,0.1,Implantable,iOS
309,417,5,2,2501,100,5,1,Implantable,Android
2,417,5,3,2501,25,1,0.1,Ring,iOS
236,417,6,1,2502,50,1,1,Card,Android
39,417,6,2,2502,25,3,0.1,Bracelet,iOS
17,417,6,3,2502,50,1,0.1,Implantable,Android
223,418,1,1,2503,50,1,1,Bracelet,iOS
229,418,1,2,2503,25,1,1,Implantable,Android
249,418,1,3,2503,100,1,1,Implantable,iOS/Android
249,418,2,1,2504,100,1,1,Implantable,iOS/Android
271,418,2,2,2504,50,3,1,Bracelet,Android
19,418,2,3,2504,50,1,0.1,Bracelet,Android
100,418,3,1,2505,25,5,0.1,Card,iOS/Android
285,418,3,2,2505,100,3,1,Implantable,iOS/Android
316,418,3,3,2505,25,5,1,Card,iOS/Android
78,418,4,1,2506,50,5,0.1,Ring,iOS
47,418,4,2,2506,100,3,0.1,Bracelet,iOS
141,418,4,3,2506,100,1,0.5,Implantable,iOS/Android
236,418,5,1,2507,50,1,1,Card,Android
21,418,5,2,2507,100,1,0.1,Implantable,Android
163,418,5,3,2507,50,3,0.5,Bracelet,Android
112,418,6,1,2508,25,1,0.5,Card,iOS
236,418,6,2,2508,50,1,1,Card,Android
167,418,6,3,2508,100,3,0.5,Bracelet,Android
169,419,1,1,2509,25,3,0.5,Implantable,iOS/Android
208,419,1,2,2509,25,5,0.5,Card,iOS/Android
37,419,1,3,2509,25,3,0.1,Implantable,iOS
72,419,2,1,2510,100,3,0.1,Card,iOS/Android
121,419,2,2,2510,25,1,0.5,Implantable,Android
52,419,2,3,2510,25,3,0.1,Card,Android
182,419,3,1,2511,25,5,0.5,Ring,iOS
93,419,3,2,2511,100,5,0.1,Implantable,Android
218,419,3,3,2511,25,1,1,Ring,iOS
312,419,4,1,2512,100,5,1,Card,Android
107,419,4,2,2512,100,5,0.1,Bracelet,iOS/Android
237,419,4,3,2512,100,1,1,Implantable,Android
182,419,5,1,2513,25,5,0.5,Ring,iOS
195,419,5,2,2513,25,5,0.5,Bracelet,Android
124,419,5,3,2513,25,1,0.5,Card,Android
64,419,6,1,2514,25,3,0.1,Card,iOS/Android
135,419,6,2,2514,25,1,0.5,Bracelet,iOS/Android
321,419,6,3,2514,100,5,1,Implantable,iOS/Android
221,420,1,1,2515,50,1,1,Implantable,iOS
159,420,1,2,2515,25,3,0.5,Bracelet,Android
92,420,1,3,2515,50,5,0.1,Card,Android
283,420,2,1,2516,50,3,1,Bracelet,iOS/Android
190,420,2,2,2516,100,5,0.5,Ring,iOS
209,420,2,3,2516,50,5,0.5,Implantable,iOS/Android
218,420,3,1,2517,25,1,1,Ring,iOS
270,420,3,2,2517,50,3,1,Ring,Android
45,420,3,3,2517,100,3,0.1,Implantable,iOS
65,420,4,1,2518,50,3,0.1,Implantable,iOS/Android
20,420,4,2,2518,50,1,0.1,Card,Android
36,420,4,3,2518,100,1,0.1,Card,iOS/Android
239,420,5,1,2519,100,1,1,Bracelet,Android
221,420,5,2,2519,50,1,1,Implantable,iOS
90,420,5,3,2519,50,5,0.1,Ring,Android
180,420,6,1,2520,100,3,0.5,Card,iOS/Android
177,420,6,2,2520,100,3,0.5,Implantable,iOS/Android
112,420,6,3,2520,25,1,0.5,Card,iOS
270,421,1,1,2521,50,3,1,Ring,Android
184,421,1,2,2521,25,5,0.5,Card,iOS
219,421,1,3,2521,25,1,1,Bracelet,iOS
260,421,2,1,2522,50,3,1,Card,iOS
207,421,2,2,2522,25,5,0.5,Bracelet,iOS/Android
71,421,2,3,2522,100,3,0.1,Bracelet,iOS/Android
135,421,3,1,2523,25,1,0.5,Bracelet,iOS/Android
274,421,3,2,2523,100,3,1,Ring,Android
154,421,3,3,2523,100,3,0.5,Ring,iOS
43,421,4,1,2524,50,3,0.1,Bracelet,iOS
251,421,4,2,2524,100,1,1,Bracelet,iOS/Android
92,421,4,3,2524,50,5,0.1,Card,Android
24,421,5,1,2525,100,1,0.1,Card,Android
29,421,5,2,2525,50,1,0.1,Implantable,iOS/Android
144,421,5,3,2525,100,1,0.5,Card,iOS/Android
18,421,6,1,2526,50,1,0.1,Ring,Android
267,421,6,2,2526,25,3,1,Bracelet,Android
312,421,6,3,2526,100,5,1,Card,Android
117,422,1,1,2527,100,1,0.5,Implantable,iOS
198,422,1,2,2527,50,5,0.5,Ring,Android
264,422,1,3,2527,100,3,1,Card,iOS
175,422,2,1,2528,50,3,0.5,Bracelet,iOS/Android
90,422,2,2,2528,50,5,0.1,Ring,Android
54,422,2,3,2528,50,3,0.1,Ring,Android
96,422,3,1,2529,100,5,0.1,Card,Android
248,422,3,2,2529,50,1,1,Card,iOS/Android
167,422,3,3,2529,100,3,0.5,Bracelet,Android
312,422,4,1,2530,100,5,1,Card,Android
262,422,4,2,2530,100,3,1,Ring,iOS
41,422,4,3,2530,50,3,0.1,Implantable,iOS
40,422,5,1,2531,25,3,0.1,Card,iOS
202,422,5,2,2531,100,5,0.5,Ring,Android
248,422,5,3,2531,50,1,1,Card,iOS/Android
83,422,6,1,2532,100,5,0.1,Bracelet,iOS
22,422,6,2,2532,100,1,0.1,Ring,Android
222,422,6,3,2532,50,1,1,Ring,iOS
201,423,1,1,2533,100,5,0.5,Implantable,Android
203,423,1,2,2533,100,5,0.5,Bracelet,Android
287,423,1,3,2533,100,3,1,Bracelet,iOS/Android
192,423,2,1,2534,100,5,0.5,Card,iOS
2,423,2,2,2534,25,1,0.1,Ring,iOS
13,423,2,3,2534,25,1,0.1,Implantable,Android
128,423,3,1,2535,50,1,0.5,Card,Android
73,423,3,2,2535,25,5,0.1,Implantable,iOS
248,423,3,3,2535,50,1,1,Card,iOS/Android
309,423,4,1,2536,100,5,1,Implantable,Android
91,423,4,2,2536,50,5,0.1,Bracelet,Android
245,423,4,3,2536,50,1,1,Implantable,iOS/Android
7,423,5,1,2537,50,1,0.1,Bracelet,iOS
41,423,5,2,2537,50,3,0.1,Implantable,iOS
13,423,5,3,2537,25,1,0.1,Implantable,Android
128,423,6,1,2538,50,1,0.5,Card,Android
289,423,6,2,2538,25,5,1,Implantable,iOS
94,423,6,3,2538,100,5,0.1,Ring,Android
324,424,1,1,2539,100,5,1,Card,iOS/Android
265,424,1,2,2539,25,3,1,Implantable,Android
105,424,1,3,2539,100,5,0.1,Implantable,iOS/Android
186,424,2,1,2540,50,5,0.5,Ring,iOS
189,424,2,2,2540,100,5,0.5,Implantable,iOS
119,424,2,3,2540,100,1,0.5,Bracelet,iOS
1,424,3,1,2541,25,1,0.1,Implantable,iOS
54,424,3,2,2541,50,3,0.1,Ring,Android
72,424,3,3,2541,100,3,0.1,Card,iOS/Android
49,424,4,1,2542,25,3,0.1,Implantable,Android
13,424,4,2,2542,25,1,0.1,Implantable,Android
20,424,4,3,2542,50,1,0.1,Card,Android
112,424,5,1,2543,25,1,0.5,Card,iOS
57,424,5,2,2543,100,3,0.1,Implantable,Android
122,424,5,3,2543,25,1,0.5,Ring,Android
258,424,6,1,2544,50,3,1,Ring,iOS
269,424,6,2,2544,50,3,1,Implantable,Android
227,424,6,3,2544,100,1,1,Bracelet,iOS
205,425,1,1,2545,25,5,0.5,Implantable,iOS/Android
178,425,1,2,2545,100,3,0.5,Ring,iOS/Android
124,425,1,3,2545,25,1,0.5,Card,Android
277,425,2,1,2546,25,3,1,Implantable,iOS/Android
102,425,2,2,2546,50,5,0.1,Ring,iOS/Android
57,425,2,3,2546,100,3,0.1,Implantable,Android
314,425,3,1,2547,25,5,1,Ring,iOS/Android
33,425,3,2,2547,100,1,0.1,Implantable,iOS/Android
285,425,3,3,2547,100,3,1,Implantable,iOS/Android
222,425,4,1,2548,50,1,1,Ring,iOS
201,425,4,2,2548,100,5,0.5,Implantable,Android
24,425,4,3,2548,100,1,0.1,Card,Android
47,425,5,1,2549,100,3,0.1,Bracelet,iOS
161,425,5,2,2549,50,3,0.5,Implantable,Android
302,425,5,3,2549,25,5,1,Ring,Android
57,425,6,1,2550,100,3,0.1,Implantable,Android
296,425,6,2,2550,50,5,1,Card,iOS
234,425,6,3,2550,50,1,1,Ring,Android
86,426,1,1,2551,25,5,0.1,Ring,Android
37,426,1,2,2551,25,3,0.1,Implantable,iOS
78,426,1,3,2551,50,5,0.1,Ring,iOS
66,426,2,1,2552,50,3,0.1,Ring,iOS/Android
295,426,2,2,2552,50,5,1,Bracelet,iOS
237,426,2,3,2552,100,1,1,Implantable,Android
222,426,3,1,2553,50,1,1,Ring,iOS
208,426,3,2,2553,25,5,0.5,Card,iOS/Android
118,426,3,3,2553,100,1,0.5,Ring,iOS
140,426,4,1,2554,50,1,0.5,Card,iOS/Android
67,426,4,2,2554,50,3,0.1,Bracelet,iOS/Android
45,426,4,3,2554,100,3,0.1,Implantable,iOS
170,426,5,1,2555,25,3,0.5,Ring,iOS/Android
223,426,5,2,2555,50,1,1,Bracelet,iOS
112,426,5,3,2555,25,1,0.5,Card,iOS
290,426,6,1,2556,25,5,1,Ring,iOS
157,426,6,2,2556,25,3,0.5,Implantable,Android
149,426,6,3,2556,50,3,0.5,Implantable,iOS
114,427,1,1,2557,50,1,0.5,Ring,iOS
8,427,1,2,2557,50,1,0.1,Card,iOS
86,427,1,3,2557,25,5,0.1,Ring,Android
166,427,2,1,2558,100,3,0.5,Ring,Android
75,427,2,2,2558,25,5,0.1,Bracelet,iOS
195,427,2,3,2558,25,5,0.5,Bracelet,Android
121,427,3,1,2559,25,1,0.5,Implantable,Android
297,427,3,2,2559,100,5,1,Implantable,iOS
45,427,3,3,2559,100,3,0.1,Implantable,iOS
188,427,4,1,2560,50,5,0.5,Card,iOS
137,427,4,2,2560,50,1,0.5,Implantable,iOS/Android
310,427,4,3,2560,100,5,1,Ring,Android
92,427,5,1,2561,50,5,0.1,Card,Android
159,427,5,2,2561,25,3,0.5,Bracelet,Android
137,427,5,3,2561,50,1,0.5,Implantable,iOS/Android
121,427,6,1,2562,25,1,0.5,Implantable,Android
246,427,6,2,2562,50,1,1,Ring,iOS/Android
12,427,6,3,2562,100,1,0.1,Card,iOS
70,428,1,1,2563,100,3,0.1,Ring,iOS/Android
122,428,1,2,2563,25,1,0.5,Ring,Android
199,428,1,3,2563,50,5,0.5,Bracelet,Android
13,428,2,1,2564,25,1,0.1,Implantable,Android
153,428,2,2,2564,100,3,0.5,Implantable,iOS
279,428,2,3,2564,25,3,1,Bracelet,iOS/Android
38,428,3,1,2565,25,3,0.1,Ring,iOS
