"","profileID","respID","qID","altID","obsID","categoryRing","categoryBracelet","categoryCard","price","compatibilityAndroid","compatibilityBoth","capacity","range","choice"
"7492",159,417,2,1,2498,0,1,0,25,1,0,3,3,0
"7493",126,417,2,2,2498,1,0,0,50,1,0,1,3,0
"7494",295,417,2,3,2498,0,1,0,50,0,0,5,5,1
"7495",284,417,3,1,2499,0,0,1,50,0,1,3,5,0
"7496",178,417,3,2,2499,1,0,0,100,0,1,3,3,1
"7497",9,417,3,3,2499,0,0,0,100,0,0,1,1,0
"7498",105,417,4,1,2500,0,0,0,100,0,1,5,1,1
"7499",27,417,4,2,2500,0,1,0,25,0,1,1,1,0
"7500",100,417,4,3,2500,0,0,1,25,0,1,5,1,0
"7501",255,417,5,1,2501,0,1,0,25,0,0,3,5,0
"7502",24,417,5,2,2501,0,0,1,100,1,0,1,1,1
"7503",172,417,5,3,2501,0,0,1,25,0,1,3,3,0
"7504",66,417,6,1,2502,1,0,0,50,0,1,3,1,0
"7505",177,417,6,2,2502,0,0,0,100,0,1,3,3,0
"7506",191,417,6,3,2502,0,1,0,100,0,0,5,3,1
"7507",110,418,1,1,2503,1,0,0,25,0,0,1,3,1
"7508",76,418,1,2,2503,0,0,1,25,0,0,5,1,0
"7509",164,418,1,3,2503,0,0,1,50,1,0,3,3,0
"7510",6,418,2,1,2504,1,0,0,50,0,0,1,1,0
"7511",131,418,2,2,2504,0,1,0,100,1,0,1,3,1
"7512",264,418,2,3,2504,0,0,1,100,0,0,3,5,0
"7513",176,418,3,1,2505,0,0,1,50,0,1,3,3,1
"7514",230,418,3,2,2505,1,0,0,25,1,0,1,5,0
"7515",276,418,3,3,2505,0,0,1,100,1,0,3,5,0
"7516",323,418,4,1,2506,0,1,0,100,0,1,5,5,0
"7517",31,418,4,2,2506,0,1,0,50,0,1,1,1,1
"7518",231,418,4,3,2506,0,1,0,25,1,0,1,5,0
"7519",204,418,5,1,2507,0,0,1,100,1,0,5,3,0
"7520",235,418,5,2,2507,0,1,0,50,1,0,1,5,1
"7521",138,418,5,3,2507,1,0,0,50,0,1,1,3,0
"7522",86,418,6,1,2508,1,0,0,25,1,0,5,1,0
"7523",189,418,6,2,2508,0,0,0,100,0,0,5,3,1
"7524",15,418,6,3,2508,0,1,0,25,1,0,1,1,0
"7525",141,419,1,1,2509,0,0,0,100,0,1,1,3,1
"7526",250,419,1,2,2509,1,0,0,100,0,1,1,5,0
"7527",222,419,1,3,2509,1,0,0,50,0,0,1,5,0
"7528",83,419,2,1,2510,0,1,0,100,0,0,5,1,0
"7529",224,419,2,2,2510,0,0,1,50,0,0,1,5,0
"7530",226,419,2,3,2510,1,0,0,100,0,0,1,5,1
"7531",205,419,3,1,2511,0,0,0,25,0,1,5,3,1
"7532",283,419,3,2,2511,0,1,0,50,0,1,3,5,0
"7533",314,419,3,3,2511,1,0,0,25,0,1,5,5,0
"7534",96,419,4,1,2512,0,0,1,100,1,0,5,1,0
"7535",98,419,4,2,2512,1,0,0,25,0,1,5,1,0
"7536",280,419,4,3,2512,0,0,1,25,0,1,3,5,1
"7537",34,419,5,1,2513,1,0,0,100,0,1,1,1,1
"7538",302,419,5,2,2513,1,0,0,25,1,0,5,5,0
"7539",77,419,5,3,2513,0,0,0,50,0,0,5,1,0
"7540",149,419,6,1,2514,0,0,0,50,0,0,3,3,0
"7541",12,419,6,2,2514,0,0,1,100,0,0,1,1,1
"7542",137,419,6,3,2514,0,0,0,50,0,1,1,3,0
"7543",181,420,1,1,2515,0,0,0,25,0,0,5,3,0
"7544",67,420,1,2,2515,0,1,0,50,0,1,3,1,0
"7545",60,420,1,3,2515,0,0,1,100,1,0,3,1,1
"7546",246,420,2,1,2516,1,0,0,50,0,1,1,5,1
"7547",270,420,2,2,2516,1,0,0,50,1,0,3,5,0
"7548",98,420,2,3,2516,1,0,0,25,0,1,5,1,0
"7549",157,420,3,1,2517,0,0,0,25,1,0,3,3,1
"7550",69,420,3,2,2517,0,0,0,100,0,1,3,1,0
"7551",40,420,3,3,2517,0,0,1,25,0,0,3,1,0
"7552",277,420,4,1,2518,0,0,0,25,0,1,3,5,0
"7553",130,420,4,2,2518,1,0,0,100,1,0,1,3,1
"7554",89,420,4,3,2518,0,0,0,50,1,0,5,1,0
"7555",66,420,5,1,2519,1,0,0,50,0,1,3,1,0
"7556",146,420,5,2,2519,1,0,0,25,0,0,3,3,0
"7557",107,420,5,3,2519,0,1,0,100,0,1,5,1,1
"7558",54,420,6,1,2520,1,0,0,50,1,0,3,1,0
"7559",295,420,6,2,2520,0,1,0,50,0,0,5,5,0
"7560",192,420,6,3,2520,0,0,1,100,0,0,5,3,1
"7561",183,421,1,1,2521,0,1,0,25,0,0,5,3,0
"7562",80,421,1,2,2521,0,0,1,50,0,0,5,1,1
"7563",137,421,1,3,2521,0,0,0,50,0,1,1,3,0
"7564",18,421,2,1,2522,1,0,0,50,1,0,1,1,1
"7565",2,421,2,2,2522,1,0,0,25,0,0,1,1,0
"7566",277,421,2,3,2522,0,0,0,25,0,1,3,5,0
"7567",243,421,3,1,2523,0,1,0,25,0,1,1,5,1
"7568",180,421,3,2,2523,0,0,1,100,0,1,3,3,0
"7569",10,421,3,3,2523,1,0,0,100,0,0,1,1,0
"7570",256,421,4,1,2524,0,0,1,25,0,0,3,5,0
"7571",229,421,4,2,2524,0,0,0,25,1,0,1,5,0
"7572",42,421,4,3,2524,1,0,0,50,0,0,3,1,1
"7573",264,421,5,1,2525,0,0,1,100,0,0,3,5,0
"7574",99,421,5,2,2525,0,1,0,25,0,1,5,1,1
"7575",37,421,5,3,2525,0,0,0,25,0,0,3,1,0
"7576",283,421,6,1,2526,0,1,0,50,0,1,3,5,0
"7577",280,421,6,2,2526,0,0,1,25,0,1,3,5,1
"7578",189,421,6,3,2526,0,0,0,100,0,0,5,3,0
"7579",222,422,1,1,2527,1,0,0,50,0,0,1,5,0
"7580",266,422,1,2,2527,1,0,0,25,1,0,3,5,1
"7581",20,422,1,3,2527,0,0,1,50,1,0,1,1,0
"7582",72,422,2,1,2528,0,0,1,100,0,1,3,1,0
"7583",171,422,2,2,2528,0,1,0,25,0,1,3,3,0
"7584",226,422,2,3,2528,1,0,0,100,0,0,1,5,1
"7585",150,422,3,1,2529,1,0,0,50,0,0,3,3,1
"7586",222,422,3,2,2529,1,0,0,50,0,0,1,5,0
"7587",311,422,3,3,2529,0,1,0,100,1,0,5,5,0
"7588",50,422,4,1,2530,1,0,0,25,1,0,3,1,0
"7589",84,422,4,2,2530,0,0,1,100,0,0,5,1,1
"7590",46,422,4,3,2530,1,0,0,100,0,0,3,1,0
"7591",245,422,5,1,2531,0,0,0,50,0,1,1,5,0
"7592",86,422,5,2,2531,1,0,0,25,1,0,5,1,0
"7593",207,422,5,3,2531,0,1,0,25,0,1,5,3,1
"7594",27,422,6,1,2532,0,1,0,25,0,1,1,1,0
"7595",68,422,6,2,2532,0,0,1,50,0,1,3,1,1
"7596",152,422,6,3,2532,0,0,1,50,0,0,3,3,0
"7597",54,423,1,1,2533,1,0,0,50,1,0,3,1,0
"7598",268,423,1,2,2533,0,0,1,25,1,0,3,5,1
"7599",23,423,1,3,2533,0,1,0,100,1,0,1,1,0
"7600",315,423,2,1,2534,0,1,0,25,0,1,5,5,0
"7601",311,423,2,2,2534,0,1,0,100,1,0,5,5,0
"7602",96,423,2,3,2534,0,0,1,100,1,0,5,1,1
"7603",247,423,3,1,2535,0,1,0,50,0,1,1,5,1
"7604",324,423,3,2,2535,0,0,1,100,0,1,5,5,0
"7605",213,423,3,3,2535,0,0,0,100,0,1,5,3,0
"7606",23,423,4,1,2536,0,1,0,100,1,0,1,1,0
"7607",279,423,4,2,2536,0,1,0,25,0,1,3,5,1
"7608",311,423,4,3,2536,0,1,0,100,1,0,5,5,0
"7609",276,423,5,1,2537,0,0,1,100,1,0,3,5,0
"7610",130,423,5,2,2537,1,0,0,100,1,0,1,3,0
"7611",287,423,5,3,2537,0,1,0,100,0,1,3,5,1
"7612",110,423,6,1,2538,1,0,0,25,0,0,1,3,1
"7613",188,423,6,2,2538,0,0,1,50,0,0,5,3,0
"7614",216,423,6,3,2538,0,0,1,100,0,1,5,3,0
"7615",224,424,1,1,2539,0,0,1,50,0,0,1,5,1
"7616",142,424,1,2,2539,1,0,0,100,0,1,1,3,0
"7617",250,424,1,3,2539,1,0,0,100,0,1,1,5,0
"7618",2,424,2,1,2540,1,0,0,25,0,0,1,1,0
"7619",210,424,2,2,2540,1,0,0,50,0,1,5,3,0
"7620",301,424,2,3,2540,0,0,0,25,1,0,5,5,1
"7621",84,424,3,1,2541,0,0,1,100,0,0,5,1,0
"7622",264,424,3,2,2541,0,0,1,100,0,0,3,5,0
"7623",197,424,3,3,2541,0,0,0,50,1,0,5,3,1
"7624",270,424,4,1,2542,1,0,0,50,1,0,3,5,1
"7625",109,424,4,2,2542,0,0,0,25,0,0,1,3,0
"7626",297,424,4,3,2542,0,0,0,100,0,0,5,5,0
"7627",269,424,5,1,2543,0,0,0,50,1,0,3,5,0
"7628",299,424,5,2,2543,0,1,0,100,0,0,5,5,0
"7629",295,424,5,3,2543,0,1,0,50,0,0,5,5,1
"7630",211,424,6,1,2544,0,1,0,50,0,1,5,3,0
"7631",113,424,6,2,2544,0,0,0,50,0,0,1,3,1
"7632",67,424,6,3,2544,0,1,0,50,0,1,3,1,0
"7633",283,425,1,1,2545,0,1,0,50,0,1,3,5,0
"7634",71,425,1,2,2545,0,1,0,100,0,1,3,1,1
"7635",42,425,1,3,2545,1,0,0,50,0,0,3,1,0
"7636",283,425,2,1,2546,0,1,0,50,0,1,3,5,0
"7637",313,425,2,2,2546,0,0,0,25,0,1,5,5,0
"7638",35,425,2,3,2546,0,1,0,100,0,1,1,1,1
"7639",165,425,3,1,2547,0,0,0,100,1,0,3,3,0
"7640",287,425,3,2,2547,0,1,0,100,0,1,3,5,1
"7641",312,425,3,3,2547,0,0,1,100,1,0,5,5,0
"7642",280,425,4,1,2548,0,0,1,25,0,1,3,5,0
"7643",96,425,4,2,2548,0,0,1,100,1,0,5,1,0
"7644",31,425,4,3,2548,0,1,0,50,0,1,1,1,1
"7645",322,425,5,1,2549,1,0,0,100,0,1,5,5,0
"7646",50,425,5,2,2549,1,0,0,25,1,0,3,1,0
"7647",102,425,5,3,2549,1,0,0,50,0,1,5,1,1
"7648",34,425,6,1,2550,1,0,0,100,0,1,1,1,0
"7649",165,425,6,2,2550,0,0,0,100,1,0,3,3,1
"7650",23,425,6,3,2550,0,1,0,100,1,0,1,1,0
"7651",27,426,1,1,2551,0,1,0,25,0,1,1,1,0
"7652",136,426,1,2,2551,0,0,1,25,0,1,1,3,0
"7653",1,426,1,3,2551,0,0,0,25,0,0,1,1,1
"7654",320,426,2,1,2552,0,0,1,50,0,1,5,5,1
"7655",83,426,2,2,2552,0,1,0,100,0,0,5,1,0
"7656",4,426,2,3,2552,0,0,1,25,0,0,1,1,0
"7657",288,426,3,1,2553,0,0,1,100,0,1,3,5,0
"7658",166,426,3,2,2553,1,0,0,100,1,0,3,3,0
"7659",177,426,3,3,2553,0,0,0,100,0,1,3,3,1
"7660",54,426,4,1,2554,1,0,0,50,1,0,3,1,0
"7661",101,426,4,2,2554,0,0,0,50,0,1,5,1,0
"7662",99,426,4,3,2554,0,1,0,25,0,1,5,1,1
"7663",245,426,5,1,2555,0,0,0,50,0,1,1,5,0
"7664",23,426,5,2,2555,0,1,0,100,1,0,1,1,0
"7665",82,426,5,3,2555,1,0,0,100,0,0,5,1,1
"7666",69,426,6,1,2556,0,0,0,100,0,1,3,1,0
"7667",21,426,6,2,2556,0,0,0,100,1,0,1,1,0
"7668",137,426,6,3,2556,0,0,0,50,0,1,1,3,1
"7669",84,427,1,1,2557,0,0,1,100,0,0,5,1,0
"7670",181,427,1,2,2557,0,0,0,25,0,0,5,3,1
"7671",296,427,1,3,2557,0,0,1,50,0,0,5,5,0
"7672",206,427,2,1,2558,1,0,0,25,0,1,5,3,0
"7673",205,427,2,2,2558,0,0,0,25,0,1,5,3,1
"7674",139,427,2,3,2558,0,1,0,50,0,1,1,3,0
"7675",268,427,3,1,2559,0,0,1,25,1,0,3,5,0
"7676",283,427,3,2,2559,0,1,0,50,0,1,3,5,0
"7677",60,427,3,3,2559,0,0,1,100,1,0,3,1,1
"7678",202,427,4,1,2560,1,0,0,100,1,0,5,3,0
"7679",100,427,4,2,2560,0,0,1,25,0,1,5,1,0
"7680",63,427,4,3,2560,0,1,0,25,0,1,3,1,1
"7681",75,427,5,1,2561,0,1,0,25,0,0,5,1,0
"7682",137,427,5,2,2561,0,0,0,50,0,1,1,3,0
"7683",218,427,5,3,2561,1,0,0,25,0,0,1,5,1
"7684",63,427,6,1,2562,0,1,0,25,0,1,3,1,1
"7685",34,427,6,2,2562,1,0,0,100,0,1,1,1,0
"7686",157,427,6,3,2562,0,0,0,25,1,0,3,3,0
"7687",254,428,1,1,2563,1,0,0,25,0,0,3,5,0
"7688",259,428,1,2,2563,0,1,0,50,0,0,3,5,0
"7689",205,428,1,3,2563,0,0,0,25,0,1,5,3,1
"7690",106,428,2,1,2564,1,0,0,100,0,1,5,1,1
"7691",127,428,2,2,2564,0,1,0,50,1,0,1,3,0
"7692",169,428,2,3,2564,0,0,0,25,0,1,3,3,0
"7693",32,428,3,1,2565,0,0,1,50,0,1,1,1,0
"7694",117,428,3,2,2565,0,0,0,100,0,0,1,3,0
"7695",101,428,3,3,2565,0,0,0,50,0,1,5,1,1
"7696",67,428,4,1,2566,0,1,0,50,0,1,3,1,0
"7697",127,428,4,2,2566,0,1,0,50,1,0,1,3,1
"7698",173,428,4,3,2566,0,0,0,50,0,1,3,3,0
"7699",314,428,5,1,2567,1,0,0,25,0,1,5,5,0
"7700",50,428,5,2,2567,1,0,0,25,1,0,3,1,0
"7701",300,428,5,3,2567,0,0,1,100,0,0,5,5,1
"7702",77,428,6,1,2568,0,0,0,50,0,0,5,1,1
"7703",293,428,6,2,2568,0,0,0,50,0,0,5,5,0
"7704",33,428,6,3,2568,0,0,0,100,0,1,1,1,0
"7705",40,429,1,1,2569,0,0,1,25,0,0,3,1,0
"7706",80,429,1,2,2569,0,0,1,50,0,0,5,1,1
"7707",181,429,1,3,2569,0,0,0,25,0,0,5,3,0
"7708",229,429,2,1,2570,0,0,0,25,1,0,1,5,0
"7709",148,429,2,2,2570,0,0,1,25,0,0,3,3,0
"7710",299,429,2,3,2570,0,1,0,100,0,0,5,5,1
"7711",93,429,3,1,2571,0,0,0,100,1,0,5,1,1
"7712",279,429,3,2,2571,0,1,0,25,0,1,3,5,0
"7713",123,429,3,3,2571,0,1,0,25,1,0,1,3,0
"7714",4,429,4,1,2572,0,0,1,25,0,0,1,1,0
"7715",122,429,4,2,2572,1,0,0,25,1,0,1,3,0
"7716",214,429,4,3,2572,1,0,0,100,0,1,5,3,1
"7717",154,429,5,1,2573,1,0,0,100,0,0,3,3,1
"7718",225,429,5,2,2573,0,0,0,100,0,0,1,5,0
"7719",243,429,5,3,2573,0,1,0,25,0,1,1,5,0
"7720",7,429,6,1,2574,0,1,0,50,0,0,1,1,0
"7721",301,429,6,2,2574,0,0,0,25,1,0,5,5,0
"7722",223,429,6,3,2574,0,1,0,50,0,0,1,5,1
"7723",226,430,1,1,2575,1,0,0,100,0,0,1,5,0
"7724",223,430,1,2,2575,0,1,0,50,0,0,1,5,0
"7725",211,430,1,3,2575,0,1,0,50,0,1,5,3,1
"7726",87,430,2,1,2576,0,1,0,25,1,0,5,1,0
"7727",23,430,2,2,2576,0,1,0,100,1,0,1,1,1
"7728",253,430,2,3,2576,0,0,0,25,0,0,3,5,0
"7729",16,430,3,1,2577,0,0,1,25,1,0,1,1,0
"7730",99,430,3,2,2577,0,1,0,25,0,1,5,1,0
"7731",309,430,3,3,2577,0,0,0,100,1,0,5,5,1
"7732",31,430,4,1,2578,0,1,0,50,0,1,1,1,0
"7733",14,430,4,2,2578,1,0,0,25,1,0,1,1,1
"7734",88,430,4,3,2578,0,0,1,25,1,0,5,1,0
"7735",69,430,5,1,2579,0,0,0,100,0,1,3,1,0
"7736",198,430,5,2,2579,1,0,0,50,1,0,5,3,0
"7737",43,430,5,3,2579,0,1,0,50,0,0,3,1,1
"7738",31,430,6,1,2580,0,1,0,50,0,1,1,1,0
"7739",209,430,6,2,2580,0,0,0,50,0,1,5,3,0
"7740",29,430,6,3,2580,0,0,0,50,0,1,1,1,1
"7741",95,431,1,1,2581,0,1,0,100,1,0,5,1,1
"7742",131,431,1,2,2581,0,1,0,100,1,0,1,3,0
"7743",96,431,1,3,2581,0,0,1,100,1,0,5,1,0
"7744",45,431,2,1,2582,0,0,0,100,0,0,3,1,0
"7745",180,431,2,2,2582,0,0,1,100,0,1,3,3,1
"7746",87,431,2,3,2582,0,1,0,25,1,0,5,1,0
"7747",110,431,3,1,2583,1,0,0,25,0,0,1,3,0
"7748",57,431,3,2,2583,0,0,0,100,1,0,3,1,0
"7749",318,431,3,3,2583,1,0,0,50,0,1,5,5,1
"7750",91,431,4,1,2584,0,1,0,50,1,0,5,1,0
"7751",247,431,4,2,2584,0,1,0,50,0,1,1,5,1
"7752",287,431,4,3,2584,0,1,0,100,0,1,3,5,0
"7753",128,431,5,1,2585,0,0,1,50,1,0,1,3,0
"7754",191,431,5,2,2585,0,1,0,100,0,0,5,3,1
"7755",258,431,5,3,2585,1,0,0,50,0,0,3,5,0
"7756",120,431,6,1,2586,0,0,1,100,0,0,1,3,0
"7757",226,431,6,2,2586,1,0,0,100,0,0,1,5,1
"7758",225,431,6,3,2586,0,0,0,100,0,0,1,5,0
"7759",93,432,1,1,2587,0,0,0,100,1,0,5,1,0
"7760",163,432,1,2,2587,0,1,0,50,1,0,3,3,0
"7761",62,432,1,3,2587,1,0,0,25,0,1,3,1,1
"7762",132,432,2,1,2588,0,0,1,100,1,0,1,3,0
"7763",97,432,2,2,2588,0,0,0,25,0,1,5,1,1
"7764",158,432,2,3,2588,1,0,0,25,1,0,3,3,0
"7765",208,432,3,1,2589,0,0,1,25,0,1,5,3,0
"7766",139,432,3,2,2589,0,1,0,50,0,1,1,3,0
"7767",110,432,3,3,2589,1,0,0,25,0,0,1,3,1
"7768",190,432,4,1,2590,1,0,0,100,0,0,5,3,0
"7769",214,432,4,2,2590,1,0,0,100,0,1,5,3,0
"7770",187,432,4,3,2590,0,1,0,50,0,0,5,3,1
"7771",111,432,5,1,2591,0,1,0,25,0,0,1,3,0
"7772",93,432,5,2,2591,0,0,0,100,1,0,5,1,0
"7773",78,432,5,3,2591,1,0,0,50,0,0,5,1,1
"7774",95,432,6,1,2592,0,1,0,100,1,0,5,1,0
"7775",323,432,6,2,2592,0,1,0,100,0,1,5,5,1
"7776",58,432,6,3,2592,1,0,0,100,1,0,3,1,0
"7777",186,433,1,1,2593,1,0,0,50,0,0,5,3,0
"7778",153,433,1,2,2593,0,0,0,100,0,0,3,3,1
"7779",155,433,1,3,2593,0,1,0,100,0,0,3,3,0
"7780",278,433,2,1,2594,1,0,0,25,0,1,3,5,0
"7781",13,433,2,2,2594,0,0,0,25,1,0,1,1,0
"7782",87,433,2,3,2594,0,1,0,25,1,0,5,1,1
"7783",60,433,3,1,2595,0,0,1,100,1,0,3,1,0
"7784",123,433,3,2,2595,0,1,0,25,1,0,1,3,0
"7785",181,433,3,3,2595,0,0,0,25,0,0,5,3,1
"7786",197,433,4,1,2596,0,0,0,50,1,0,5,3,0
"7787",231,433,4,2,2596,0,1,0,25,1,0,1,5,1
"7788",244,433,4,3,2596,0,0,1,25,0,1,1,5,0
"7789",256,433,5,1,2597,0,0,1,25,0,0,3,5,0
"7790",159,433,5,2,2597,0,1,0,25,1,0,3,3,1
"7791",292,433,5,3,2597,0,0,1,25,0,0,5,5,0
"7792",162,433,6,1,2598,1,0,0,50,1,0,3,3,1
"7793",267,433,6,2,2598,0,1,0,25,1,0,3,5,0
"7794",32,433,6,3,2598,0,0,1,50,0,1,1,1,0
"7795",62,434,1,1,2599,1,0,0,25,0,1,3,1,0
"7796",81,434,1,2,2599,0,0,0,100,0,0,5,1,0
"7797",180,434,1,3,2599,0,0,1,100,0,1,3,3,1
"7798",234,434,2,1,2600,1,0,0,50,1,0,1,5,1
"7799",182,434,2,2,2600,1,0,0,25,0,0,5,3,0
"7800",187,434,2,3,2600,0,1,0,50,0,0,5,3,0
"7801",66,434,3,1,2601,1,0,0,50,0,1,3,1,1
"7802",2,434,3,2,2601,1,0,0,25,0,0,1,1,0
"7803",55,434,3,3,2601,0,1,0,50,1,0,3,1,0
"7804",89,434,4,1,2602,0,0,0,50,1,0,5,1,0
"7805",54,434,4,2,2602,1,0,0,50,1,0,3,1,0
"7806",27,434,4,3,2602,0,1,0,25,0,1,1,1,1
"7807",93,434,5,1,2603,0,0,0,100,1,0,5,1,1
"7808",25,434,5,2,2603,0,0,0,25,0,1,1,1,0
"7809",188,434,5,3,2603,0,0,1,50,0,0,5,3,0
"7810",320,434,6,1,2604,0,0,1,50,0,1,5,5,0
"7811",265,434,6,2,2604,0,0,0,25,1,0,3,5,1
"7812",190,434,6,3,2604,1,0,0,100,0,0,5,3,0
"7813",104,435,1,1,2605,0,0,1,50,0,1,5,1,1
"7814",295,435,1,2,2605,0,1,0,50,0,0,5,5,0
"7815",144,435,1,3,2605,0,0,1,100,0,1,1,3,0
"7816",12,435,2,1,2606,0,0,1,100,0,0,1,1,1
"7817",128,435,2,2,2606,0,0,1,50,1,0,1,3,0
"7818",241,435,2,3,2606,0,0,0,25,0,1,1,5,0
"7819",56,435,3,1,2607,0,0,1,50,1,0,3,1,0
"7820",24,435,3,2,2607,0,0,1,100,1,0,1,1,1
"7821",225,435,3,3,2607,0,0,0,100,0,0,1,5,0
"7822",321,435,4,1,2608,0,0,0,100,0,1,5,5,1
"7823",123,435,4,2,2608,0,1,0,25,1,0,1,3,0
"7824",5,435,4,3,2608,0,0,0,50,0,0,1,1,0
"7825",151,435,5,1,2609,0,1,0,50,0,0,3,3,0
"7826",32,435,5,2,2609,0,0,1,50,0,1,1,1,1
"7827",200,435,5,3,2609,0,0,1,50,1,0,5,3,0
"7828",181,435,6,1,2610,0,0,0,25,0,0,5,3,1
"7829",136,435,6,2,2610,0,0,1,25,0,1,1,3,0
"7830",291,435,6,3,2610,0,1,0,25,0,0,5,5,0
"7831",150,436,1,1,2611,1,0,0,50,0,0,3,3,0
"7832",105,436,1,2,2611,0,0,0,100,0,1,5,1,0
"7833",252,436,1,3,2611,0,0,1,100,0,1,1,5,1
"7834",29,436,2,1,2612,0,0,0,50,0,1,1,1,0
"7835",187,436,2,2,2612,0,1,0,50,0,0,5,3,1
"7836",41,436,2,3,2612,0,0,0,50,0,0,3,1,0
"7837",19,436,3,1,2613,0,1,0,50,1,0,1,1,0
"7838",13,436,3,2,2613,0,0,0,25,1,0,1,1,1
"7839",239,436,3,3,2613,0,1,0,100,1,0,1,5,0
"7840",191,436,4,1,2614,0,1,0,100,0,0,5,3,0
"7841",188,436,4,2,2614,0,0,1,50,0,0,5,3,1
"7842",109,436,4,3,2614,0,0,0,25,0,0,1,3,0
"7843",187,436,5,1,2615,0,1,0,50,0,0,5,3,0
"7844",251,436,5,2,2615,0,1,0,100,0,1,1,5,1
"7845",23,436,5,3,2615,0,1,0,100,1,0,1,1,0
"7846",121,436,6,1,2616,0,0,0,25,1,0,1,3,0
"7847",210,436,6,2,2616,1,0,0,50,0,1,5,3,0
"7848",102,436,6,3,2616,1,0,0,50,0,1,5,1,1
"7849",196,437,1,1,2617,0,0,1,25,1,0,5,3,0
"7850",243,437,1,2,2617,0,1,0,25,0,1,1,5,1
"7851",81,437,1,3,2617,0,0,0,100,0,0,5,1,0
"7852",313,437,2,1,2618,0,0,0,25,0,1,5,5,0
"7853",274,437,2,2,2618,1,0,0,100,1,0,3,5,1
"7854",217,437,2,3,2618,0,0,0,25,0,0,1,5,0
"7855",287,437,3,1,2619,0,1,0,100,0,1,3,5,1
"7856",51,437,3,2,2619,0,1,0,25,1,0,3,1,0
"7857",87,437,3,3,2619,0,1,0,25,1,0,5,1,0
"7858",151,437,4,1,2620,0,1,0,50,0,0,3,3,0
"7859",7,437,4,2,2620,0,1,0,50,0,0,1,1,0
"7860",181,437,4,3,2620,0,0,0,25,0,0,5,3,1
"7861",254,437,5,1,2621,1,0,0,25,0,0,3,5,1
"7862",189,437,5,2,2621,0,0,0,100,0,0,5,3,0
"7863",281,437,5,3,2621,0,0,0,50,0,1,3,5,0
"7864",206,437,6,1,2622,1,0,0,25,0,1,5,3,1
"7865",274,437,6,2,2622,1,0,0,100,1,0,3,5,0
"7866",232,437,6,3,2622,0,0,1,25,1,0,1,5,0
"7867",267,438,1,1,2623,0,1,0,25,1,0,3,5,0
"7868",71,438,1,2,2623,0,1,0,100,0,1,3,1,0
"7869",187,438,1,3,2623,0,1,0,50,0,0,5,3,1
"7870",293,438,2,1,2624,0,0,0,50,0,0,5,5,0
"7871",115,438,2,2,2624,0,1,0,50,0,0,1,3,1
"7872",282,438,2,3,2624,1,0,0,50,0,1,3,5,0
"7873",275,438,3,1,2625,0,1,0,100,1,0,3,5,0
"7874",17,438,3,2,2625,0,0,0,50,1,0,1,1,0
"7875",119,438,3,3,2625,0,1,0,100,0,0,1,3,1
"7876",39,438,4,1,2626,0,1,0,25,0,0,3,1,1
"7877",174,438,4,2,2626,1,0,0,50,0,1,3,3,0
"7878",281,438,4,3,2626,0,0,0,50,0,1,3,5,0
"7879",261,438,5,1,2627,0,0,0,100,0,0,3,5,1
"7880",256,438,5,2,2627,0,0,1,25,0,0,3,5,0
"7881",154,438,5,3,2627,1,0,0,100,0,0,3,3,0
"7882",1,438,6,1,2628,0,0,0,25,0,0,1,1,0
"7883",314,438,6,2,2628,1,0,0,25,0,1,5,5,0
"7884",295,438,6,3,2628,0,1,0,50,0,0,5,5,1
"7885",182,439,1,1,2629,1,0,0,25,0,0,5,3,1
"7886",80,439,1,2,2629,0,0,1,50,0,0,5,1,0
"7887",156,439,1,3,2629,0,0,1,100,0,0,3,3,0
"7888",43,439,2,1,2630,0,1,0,50,0,0,3,1,1
"7889",260,439,2,2,2630,0,0,1,50,0,0,3,5,0
"7890",299,439,2,3,2630,0,1,0,100,0,0,5,5,0
"7891",250,439,3,1,2631,1,0,0,100,0,1,1,5,1
"7892",187,439,3,2,2631,0,1,0,50,0,0,5,3,0
"7893",28,439,3,3,2631,0,0,1,25,0,1,1,1,0
"7894",148,439,4,1,2632,0,0,1,25,0,0,3,3,1
"7895",177,439,4,2,2632,0,0,0,100,0,1,3,3,0
"7896",322,439,4,3,2632,1,0,0,100,0,1,5,5,0
"7897",236,439,5,1,2633,0,0,1,50,1,0,1,5,0
"7898",106,439,5,2,2633,1,0,0,100,0,1,5,1,1
"7899",18,439,5,3,2633,1,0,0,50,1,0,1,1,0
"7900",14,439,6,1,2634,1,0,0,25,1,0,1,1,0
"7901",288,439,6,2,2634,0,0,1,100,0,1,3,5,0
"7902",82,439,6,3,2634,1,0,0,100,0,0,5,1,1
"7903",175,440,1,1,2635,0,1,0,50,0,1,3,3,0
"7904",126,440,1,2,2635,1,0,0,50,1,0,1,3,1
"7905",81,440,1,3,2635,0,0,0,100,0,0,5,1,0
"7906",2,440,2,1,2636,1,0,0,25,0,0,1,1,0
"7907",166,440,2,2,2636,1,0,0,100,1,0,3,3,0
"7908",149,440,2,3,2636,0,0,0,50,0,0,3,3,1
"7909",150,440,3,1,2637,1,0,0,50,0,0,3,3,1
"7910",298,440,3,2,2637,1,0,0,100,0,0,5,5,0
"7911",56,440,3,3,2637,0,0,1,50,1,0,3,1,0
"7912",161,440,4,1,2638,0,0,0,50,1,0,3,3,0
"7913",70,440,4,2,2638,1,0,0,100,0,1,3,1,1
