profileID,respID,qID,altID,obsID,type,price,compatability,capacity,range,choice,session_id
174,160,6,2,960,Ring,50,iOS,3,3,1,session_160
300,160,6,3,960,Implant,100,Both,5,5,0,session_160
40,161,1,1,961,Implant,25,Both,3,1,0,session_161
160,161,1,2,961,Implant,25,Android,3,3,1,session_161
71,161,1,3,961,Card,100,iOS,3,1,0,session_161
214,161,2,1,962,Ring,100,iOS,5,3,0,session_161
1,161,2,2,962,Bracelet,25,Both,1,1,0,session_161
229,161,2,3,962,Bracelet,25,Android,1,5,1,session_161
267,161,3,1,963,Card,25,Android,3,5,1,session_161
168,161,3,2,963,Implant,100,Android,3,3,0,session_161
48,161,3,3,963,Implant,100,Both,3,1,0,session_161
17,161,4,1,964,Bracelet,50,Android,1,1,0,session_161
139,161,4,2,964,Card,50,iOS,1,3,0,session_161
241,161,4,3,964,Bracelet,25,iOS,1,5,1,session_161
58,161,5,1,965,Ring,100,Android,3,1,0,session_161
202,161,5,2,965,Ring,100,Android,5,3,0,session_161
306,161,5,3,965,Ring,50,Android,5,5,1,session_161
142,161,6,1,966,Ring,100,iOS,1,3,0,session_161
268,161,6,2,966,Implant,25,Android,3,5,1,session_161
224,161,6,3,966,Implant,50,Both,1,5,0,session_161
256,162,1,1,967,Implant,25,Both,3,5,1,session_162
132,162,1,2,967,Implant,100,Android,1,3,0,session_162
249,162,1,3,967,Bracelet,100,iOS,1,5,0,session_162
315,162,2,1,968,Card,25,iOS,5,5,1,session_162
124,162,2,2,968,Implant,25,Android,1,3,0,session_162
43,162,2,3,968,Card,50,Both,3,1,0,session_162
27,162,3,1,969,Card,25,iOS,1,1,1,session_162
228,162,3,2,969,Implant,100,Both,1,5,0,session_162
233,162,3,3,969,Bracelet,50,Android,1,5,0,session_162
306,162,4,1,970,Ring,50,Android,5,5,0,session_162
241,162,4,2,970,Bracelet,25,iOS,1,5,1,session_162
265,162,4,3,970,Bracelet,25,Android,3,5,0,session_162
126,162,5,1,971,Ring,50,Android,1,3,0,session_162
284,162,5,2,971,Implant,50,iOS,3,5,1,session_162
77,162,5,3,971,Bracelet,50,Both,5,1,0,session_162
3,162,6,1,972,Card,25,Both,1,1,1,session_162
12,162,6,2,972,Implant,100,Both,1,1,0,session_162
276,162,6,3,972,Implant,100,Android,3,5,0,session_162
33,163,1,1,973,Bracelet,100,iOS,1,1,0,session_163
193,163,1,2,973,Bracelet,25,Android,5,3,1,session_163
249,163,1,3,973,Bracelet,100,iOS,1,5,0,session_163
180,163,2,1,974,Implant,100,iOS,3,3,0,session_163
229,163,2,2,974,Bracelet,25,Android,1,5,0,session_163
291,163,2,3,974,Card,25,Both,5,5,1,session_163
271,163,3,1,975,Card,50,Android,3,5,0,session_163
217,163,3,2,975,Bracelet,25,Both,1,5,1,session_163
296,163,3,3,975,Implant,50,Both,5,5,0,session_163
253,163,4,1,976,Bracelet,25,Both,3,5,0,session_163
17,163,4,2,976,Bracelet,50,Android,1,1,0,session_163
278,163,4,3,976,Ring,25,iOS,3,5,1,session_163
229,163,5,1,977,Bracelet,25,Android,1,5,0,session_163
169,163,5,2,977,Bracelet,25,iOS,3,3,1,session_163
13,163,5,3,977,Bracelet,25,Android,1,1,0,session_163
57,163,6,1,978,Bracelet,100,Android,3,1,0,session_163
101,163,6,2,978,Bracelet,50,iOS,5,1,1,session_163
257,163,6,3,978,Bracelet,50,Both,3,5,0,session_163
180,164,1,1,979,Implant,100,iOS,3,3,0,session_164
204,164,1,2,979,Implant,100,Android,5,3,0,session_164
244,164,1,3,979,Implant,25,iOS,1,5,1,session_164
287,164,2,1,980,Card,100,iOS,3,5,0,session_164
237,164,2,2,980,Bracelet,100,Android,1,5,0,session_164
42,164,2,3,980,Ring,50,Both,3,1,1,session_164
126,164,3,1,981,Ring,50,Android,1,3,1,session_164
261,164,3,2,981,Bracelet,100,Both,3,5,0,session_164
131,164,3,3,981,Card,100,Android,1,3,0,session_164
109,164,4,1,982,Bracelet,25,Both,1,3,0,session_164
207,164,4,2,982,Card,25,iOS,5,3,1,session_164
262,164,4,3,982,Ring,100,Both,3,5,0,session_164
193,164,5,1,983,Bracelet,25,Android,5,3,0,session_164
74,164,5,2,983,Ring,25,Both,5,1,1,session_164
183,164,5,3,983,Card,25,Both,5,3,0,session_164
153,164,6,1,984,Bracelet,100,Both,3,3,0,session_164
43,164,6,2,984,Card,50,Both,3,1,1,session_164
20,164,6,3,984,Implant,50,Android,1,1,0,session_164
143,165,1,1,985,Card,100,iOS,1,3,0,session_165
39,165,1,2,985,Card,25,Both,3,1,1,session_165
317,165,1,3,985,Bracelet,50,iOS,5,5,0,session_165
275,165,2,1,986,Card,100,Android,3,5,0,session_165
303,165,2,2,986,Card,25,Android,5,5,1,session_165
211,165,2,3,986,Card,50,iOS,5,3,0,session_165
310,165,3,1,987,Ring,100,Android,5,5,0,session_165
263,165,3,2,987,Card,100,Both,3,5,0,session_165
220,165,3,3,987,Implant,25,Both,1,5,1,session_165
16,165,4,1,988,Implant,25,Android,1,1,1,session_165
5,165,4,2,988,Bracelet,50,Both,1,1,0,session_165
152,165,4,3,988,Implant,50,Both,3,3,0,session_165
184,165,5,1,989,Implant,25,Both,5,3,1,session_165
115,165,5,2,989,Card,50,Both,1,3,0,session_165
170,165,5,3,989,Ring,25,iOS,3,3,0,session_165
33,165,6,1,990,Bracelet,100,iOS,1,1,0,session_165
116,165,6,2,990,Implant,50,Both,1,3,0,session_165
292,165,6,3,990,Implant,25,Both,5,5,1,session_165
27,166,1,1,991,Card,25,iOS,1,1,1,session_166
191,166,1,2,991,Card,100,Both,5,3,0,session_166
276,166,1,3,991,Implant,100,Android,3,5,0,session_166
69,166,2,1,992,Bracelet,100,iOS,3,1,0,session_166
181,166,2,2,992,Bracelet,25,Both,5,3,1,session_166
33,166,2,3,992,Bracelet,100,iOS,1,1,0,session_166
52,166,3,1,993,Implant,25,Android,3,1,0,session_166
2,166,3,2,993,Ring,25,Both,1,1,1,session_166
1,166,3,3,993,Bracelet,25,Both,1,1,0,session_166
109,166,4,1,994,Bracelet,25,Both,1,3,0,session_166
170,166,4,2,994,Ring,25,iOS,3,3,1,session_166
260,166,4,3,994,Implant,50,Both,3,5,0,session_166
36,166,5,1,995,Implant,100,iOS,1,1,0,session_166
250,166,5,2,995,Ring,100,iOS,1,5,1,session_166
192,166,5,3,995,Implant,100,Both,5,3,0,session_166
162,166,6,1,996,Ring,50,Android,3,3,1,session_166
60,166,6,2,996,Implant,100,Android,3,1,0,session_166
144,166,6,3,996,Implant,100,iOS,1,3,0,session_166
253,167,1,1,997,Bracelet,25,Both,3,5,0,session_167
114,167,1,2,997,Ring,50,Both,1,3,0,session_167
145,167,1,3,997,Bracelet,25,Both,3,3,1,session_167
272,167,2,1,998,Implant,50,Android,3,5,0,session_167
264,167,2,2,998,Implant,100,Both,3,5,0,session_167
197,167,2,3,998,Bracelet,50,Android,5,3,1,session_167
268,167,3,1,999,Implant,25,Android,3,5,1,session_167
187,167,3,2,999,Card,50,Both,5,3,0,session_167
95,167,3,3,999,Card,100,Android,5,1,0,session_167
239,167,4,1,1000,Card,100,Android,1,5,0,session_167
15,167,4,2,1000,Card,25,Android,1,1,1,session_167
297,167,4,3,1000,Bracelet,100,Both,5,5,0,session_167
202,167,5,1,1001,Ring,100,Android,5,3,0,session_167
305,167,5,2,1001,Bracelet,50,Android,5,5,1,session_167
234,167,5,3,1001,Ring,50,Android,1,5,0,session_167
111,167,6,1,1002,Card,25,Both,1,3,1,session_167
295,167,6,2,1002,Card,50,Both,5,5,0,session_167
156,167,6,3,1002,Implant,100,Both,3,3,0,session_167
163,168,1,1,1003,Card,50,Android,3,3,0,session_168
82,168,1,2,1003,Ring,100,Both,5,1,0,session_168
206,168,1,3,1003,Ring,25,iOS,5,3,1,session_168
189,168,2,1,1004,Bracelet,100,Both,5,3,0,session_168
45,168,2,2,1004,Bracelet,100,Both,3,1,0,session_168
159,168,2,3,1004,Card,25,Android,3,3,1,session_168
290,168,3,1,1005,Ring,25,Both,5,5,1,session_168
25,168,3,2,1005,Bracelet,25,iOS,1,1,0,session_168
203,168,3,3,1005,Card,100,Android,5,3,0,session_168
185,168,4,1,1006,Bracelet,50,Both,5,3,0,session_168
244,168,4,2,1006,Implant,25,iOS,1,5,1,session_168
123,168,4,3,1006,Card,25,Android,1,3,0,session_168
227,168,5,1,1007,Card,100,Both,1,5,0,session_168
266,168,5,2,1007,Ring,25,Android,3,5,1,session_168
20,168,5,3,1007,Implant,50,Android,1,1,0,session_168
62,168,6,1,1008,Ring,25,iOS,3,1,1,session_168
213,168,6,2,1008,Bracelet,100,iOS,5,3,0,session_168
235,168,6,3,1008,Card,50,Android,1,5,0,session_168
131,169,1,1,1009,Card,100,Android,1,3,0,session_169
180,169,1,2,1009,Implant,100,iOS,3,3,0,session_169
113,169,1,3,1009,Bracelet,50,Both,1,3,1,session_169
30,169,2,1,1010,Ring,50,iOS,1,1,0,session_169
291,169,2,2,1010,Card,25,Both,5,5,0,session_169
206,169,2,3,1010,Ring,25,iOS,5,3,1,session_169
17,169,3,1,1011,Bracelet,50,Android,1,1,0,session_169
267,169,3,2,1011,Card,25,Android,3,5,1,session_169
1,169,3,3,1011,Bracelet,25,Both,1,1,0,session_169
59,169,4,1,1012,Card,100,Android,3,1,0,session_169
44,169,4,2,1012,Implant,50,Both,3,1,0,session_169
73,169,4,3,1012,Bracelet,25,Both,5,1,1,session_169
15,169,5,1,1013,Card,25,Android,1,1,0,session_169
35,169,5,2,1013,Card,100,iOS,1,1,0,session_169
304,169,5,3,1013,Implant,25,Android,5,5,1,session_169
90,169,6,1,1014,Ring,50,Android,5,1,0,session_169
1,169,6,2,1014,Bracelet,25,Both,1,1,1,session_169
239,169,6,3,1014,Card,100,Android,1,5,0,session_169
231,170,1,1,1015,Card,25,Android,1,5,1,session_170
285,170,1,2,1015,Bracelet,100,iOS,3,5,0,session_170
318,170,1,3,1015,Ring,50,iOS,5,5,0,session_170
150,170,2,1,1016,Ring,50,Both,3,3,1,session_170
151,170,2,2,1016,Card,50,Both,3,3,0,session_170
287,170,2,3,1016,Card,100,iOS,3,5,0,session_170
267,170,3,1,1017,Card,25,Android,3,5,1,session_170
94,170,3,2,1017,Ring,100,Android,5,1,0,session_170
293,170,3,3,1017,Bracelet,50,Both,5,5,0,session_170
152,170,4,1,1018,Implant,50,Both,3,3,0,session_170
282,170,4,2,1018,Ring,50,iOS,3,5,1,session_170
113,170,4,3,1018,Bracelet,50,Both,1,3,0,session_170
90,170,5,1,1019,Ring,50,Android,5,1,0,session_170
3,170,5,2,1019,Card,25,Both,1,1,1,session_170
148,170,5,3,1019,Implant,25,Both,3,3,0,session_170
104,170,6,1,1020,Implant,50,iOS,5,1,0,session_170
85,170,6,2,1020,Bracelet,25,Android,5,1,1,session_170
142,170,6,3,1020,Ring,100,iOS,1,3,0,session_170
144,171,1,1,1021,Implant,100,iOS,1,3,0,session_171
91,171,1,2,1021,Card,50,Android,5,1,0,session_171
208,171,1,3,1021,Implant,25,iOS,5,3,1,session_171
90,171,2,1,1022,Ring,50,Android,5,1,1,session_171
191,171,2,2,1022,Card,100,Both,5,3,0,session_171
17,171,2,3,1022,Bracelet,50,Android,1,1,0,session_171
66,171,3,1,1023,Ring,50,iOS,3,1,0,session_171
272,171,3,2,1023,Implant,50,Android,3,5,0,session_171
270,171,3,3,1023,Ring,50,Android,3,5,1,session_171
165,171,4,1,1024,Bracelet,100,Android,3,3,0,session_171
224,171,4,2,1024,Implant,50,Both,1,5,1,session_171
126,171,4,3,1024,Ring,50,Android,1,3,0,session_171
41,171,5,1,1025,Bracelet,50,Both,3,1,1,session_171
24,171,5,2,1025,Implant,100,Android,1,1,0,session_171
127,171,5,3,1025,Card,50,Android,1,3,0,session_171
29,171,6,1,1026,Bracelet,50,iOS,1,1,0,session_171
277,171,6,2,1026,Bracelet,25,iOS,3,5,1,session_171
242,171,6,3,1026,Ring,25,iOS,1,5,0,session_171
254,172,1,1,1027,Ring,25,Both,3,5,1,session_172
93,172,1,2,1027,Bracelet,100,Android,5,1,0,session_172
219,172,1,3,1027,Card,25,Both,1,5,0,session_172
156,172,2,1,1028,Implant,100,Both,3,3,0,session_172
138,172,2,2,1028,Ring,50,iOS,1,3,1,session_172
93,172,2,3,1028,Bracelet,100,Android,5,1,0,session_172
146,172,3,1,1029,Ring,25,Both,3,3,0,session_172
98,172,3,2,1029,Ring,25,iOS,5,1,1,session_172
255,172,3,3,1029,Card,25,Both,3,5,0,session_172
254,172,4,1,1030,Ring,25,Both,3,5,1,session_172
132,172,4,2,1030,Implant,100,Android,1,3,0,session_172
169,172,4,3,1030,Bracelet,25,iOS,3,3,0,session_172
47,172,5,1,1031,Card,100,Both,3,1,0,session_172
194,172,5,2,1031,Ring,25,Android,5,3,1,session_172
140,172,5,3,1031,Implant,50,iOS,1,3,0,session_172
285,172,6,1,1032,Bracelet,100,iOS,3,5,0,session_172
178,172,6,2,1032,Ring,100,iOS,3,3,1,session_172
203,172,6,3,1032,Card,100,Android,5,3,0,session_172
122,173,1,1,1033,Ring,25,Android,1,3,0,session_173
219,173,1,2,1033,Card,25,Both,1,5,1,session_173
30,173,1,3,1033,Ring,50,iOS,1,1,0,session_173
324,173,2,1,1034,Implant,100,iOS,5,5,0,session_173
10,173,2,2,1034,Ring,100,Both,1,1,0,session_173
87,173,2,3,1034,Card,25,Android,5,1,1,session_173
322,173,3,1,1035,Ring,100,iOS,5,5,0,session_173
32,173,3,2,1035,Implant,50,iOS,1,1,1,session_173
178,173,3,3,1035,Ring,100,iOS,3,3,0,session_173
172,173,4,1,1036,Implant,25,iOS,3,3,1,session_173
262,173,4,2,1036,Ring,100,Both,3,5,0,session_173
106,173,4,3,1036,Ring,100,iOS,5,1,0,session_173
209,173,5,1,1037,Bracelet,50,iOS,5,3,0,session_173
206,173,5,2,1037,Ring,25,iOS,5,3,1,session_173
203,173,5,3,1037,Card,100,Android,5,3,0,session_173
298,173,6,1,1038,Ring,100,Both,5,5,0,session_173
254,173,6,2,1038,Ring,25,Both,3,5,0,session_173
303,173,6,3,1038,Card,25,Android,5,5,1,session_173
107,174,1,1,1039,Card,100,iOS,5,1,0,session_174
138,174,1,2,1039,Ring,50,iOS,1,3,1,session_174
23,174,1,3,1039,Card,100,Android,1,1,0,session_174
150,174,2,1,1040,Ring,50,Both,3,3,0,session_174
215,174,2,2,1040,Card,100,iOS,5,3,0,session_174
157,174,2,3,1040,Bracelet,25,Android,3,3,1,session_174
158,174,3,1,1041,Ring,25,Android,3,3,1,session_174
57,174,3,2,1041,Bracelet,100,Android,3,1,0,session_174
231,174,3,3,1041,Card,25,Android,1,5,0,session_174
71,174,4,1,1042,Card,100,iOS,3,1,0,session_174
154,174,4,2,1042,Ring,100,Both,3,3,0,session_174
212,174,4,3,1042,Implant,50,iOS,5,3,1,session_174
124,174,5,1,1043,Implant,25,Android,1,3,0,session_174
301,174,5,2,1043,Bracelet,25,Android,5,5,1,session_174
308,174,5,3,1043,Implant,50,Android,5,5,0,session_174
251,174,6,1,1044,Card,100,iOS,1,5,0,session_174
39,174,6,2,1044,Card,25,Both,3,1,0,session_174
290,174,6,3,1044,Ring,25,Both,5,5,1,session_174
310,175,1,1,1045,Ring,100,Android,5,5,0,session_175
205,175,1,2,1045,Bracelet,25,iOS,5,3,1,session_175
248,175,1,3,1045,Implant,50,iOS,1,5,0,session_175
292,175,2,1,1046,Implant,25,Both,5,5,1,session_175
163,175,2,2,1046,Card,50,Android,3,3,0,session_175
49,175,2,3,1046,Bracelet,25,Android,3,1,0,session_175
301,175,3,1,1047,Bracelet,25,Android,5,5,1,session_175
68,175,3,2,1047,Implant,50,iOS,3,1,0,session_175
192,175,3,3,1047,Implant,100,Both,5,3,0,session_175
67,175,4,1,1048,Card,50,iOS,3,1,0,session_175
209,175,4,2,1048,Bracelet,50,iOS,5,3,0,session_175
301,175,4,3,1048,Bracelet,25,Android,5,5,1,session_175
293,175,5,1,1049,Bracelet,50,Both,5,5,0,session_175
187,175,5,2,1049,Card,50,Both,5,3,0,session_175
98,175,5,3,1049,Ring,25,iOS,5,1,1,session_175
202,175,6,1,1050,Ring,100,Android,5,3,0,session_175
4,175,6,2,1050,Implant,25,Both,1,1,0,session_175
148,175,6,3,1050,Implant,25,Both,3,3,1,session_175
46,176,1,1,1051,Ring,100,Both,3,1,0,session_176
100,176,1,2,1051,Implant,25,iOS,5,1,0,session_176
97,176,1,3,1051,Bracelet,25,iOS,5,1,1,session_176
238,176,2,1,1052,Ring,100,Android,1,5,0,session_176
270,176,2,2,1052,Ring,50,Android,3,5,0,session_176
134,176,2,3,1052,Ring,25,iOS,1,3,1,session_176
215,176,3,1,1053,Card,100,iOS,5,3,0,session_176
191,176,3,2,1053,Card,100,Both,5,3,0,session_176
247,176,3,3,1053,Card,50,iOS,1,5,1,session_176
322,176,4,1,1054,Ring,100,iOS,5,5,0,session_176
36,176,4,2,1054,Implant,100,iOS,1,1,0,session_176
160,176,4,3,1054,Implant,25,Android,3,3,1,session_176
239,176,5,1,1055,Card,100,Android,1,5,0,session_176
213,176,5,2,1055,Bracelet,100,iOS,5,3,0,session_176
279,176,5,3,1055,Card,25,iOS,3,5,1,session_176
61,176,6,1,1056,Bracelet,25,iOS,3,1,1,session_176
322,176,6,2,1056,Ring,100,iOS,5,5,0,session_176
252,176,6,3,1056,Implant,100,iOS,1,5,0,session_176
291,177,1,1,1057,Card,25,Both,5,5,1,session_177
161,177,1,2,1057,Bracelet,50,Android,3,3,0,session_177
211,177,1,3,1057,Card,50,iOS,5,3,0,session_177
58,177,2,1,1058,Ring,100,Android,3,1,0,session_177
63,177,2,2,1058,Card,25,iOS,3,1,1,session_177
132,177,2,3,1058,Implant,100,Android,1,3,0,session_177
151,177,3,1,1059,Card,50,Both,3,3,0,session_177
258,177,3,2,1059,Ring,50,Both,3,5,1,session_177
298,177,3,3,1059,Ring,100,Both,5,5,0,session_177
96,177,4,1,1060,Implant,100,Android,5,1,0,session_177
257,177,4,2,1060,Bracelet,50,Both,3,5,1,session_177
224,177,4,3,1060,Implant,50,Both,1,5,0,session_177
61,177,5,1,1061,Bracelet,25,iOS,3,1,0,session_177
193,177,5,2,1061,Bracelet,25,Android,5,3,1,session_177
104,177,5,3,1061,Implant,50,iOS,5,1,0,session_177
83,177,6,1,1062,Card,100,Both,5,1,0,session_177
40,177,6,2,1062,Implant,25,Both,3,1,1,session_177
92,177,6,3,1062,Implant,50,Android,5,1,0,session_177
215,178,1,1,1063,Card,100,iOS,5,3,0,session_178
33,178,1,2,1063,Bracelet,100,iOS,1,1,0,session_178
304,178,1,3,1063,Implant,25,Android,5,5,1,session_178
248,178,2,1,1064,Implant,50,iOS,1,5,0,session_178
230,178,2,2,1064,Ring,25,Android,1,5,0,session_178
279,178,2,3,1064,Card,25,iOS,3,5,1,session_178
174,178,3,1,1065,Ring,50,iOS,3,3,0,session_178
253,178,3,2,1065,Bracelet,25,Both,3,5,1,session_178
74,178,3,3,1065,Ring,25,Both,5,1,0,session_178
213,178,4,1,1066,Bracelet,100,iOS,5,3,0,session_178
203,178,4,2,1066,Card,100,Android,5,3,0,session_178
44,178,4,3,1066,Implant,50,Both,3,1,1,session_178
140,178,5,1,1067,Implant,50,iOS,1,3,1,session_178
69,178,5,2,1067,Bracelet,100,iOS,3,1,0,session_178
125,178,5,3,1067,Bracelet,50,Android,1,3,0,session_178
186,178,6,1,1068,Ring,50,Both,5,3,0,session_178
51,178,6,2,1068,Card,25,Android,3,1,1,session_178
9,178,6,3,1068,Bracelet,100,Both,1,1,0,session_178
28,179,1,1,1069,Implant,25,iOS,1,1,0,session_179
193,179,1,2,1069,Bracelet,25,Android,5,3,1,session_179
306,179,1,3,1069,Ring,50,Android,5,5,0,session_179
42,179,2,1,1070,Ring,50,Both,3,1,0,session_179
218,179,2,2,1070,Ring,25,Both,1,5,1,session_179
212,179,2,3,1070,Implant,50,iOS,5,3,0,session_179
178,179,3,1,1071,Ring,100,iOS,3,3,0,session_179
166,179,3,2,1071,Ring,100,Android,3,3,0,session_179
313,179,3,3,1071,Bracelet,25,iOS,5,5,1,session_179
20,179,4,1,1072,Implant,50,Android,1,1,1,session_179
216,179,4,2,1072,Implant,100,iOS,5,3,0,session_179
57,179,4,3,1072,Bracelet,100,Android,3,1,0,session_179
198,179,5,1,1073,Ring,50,Android,5,3,1,session_179
307,179,5,2,1073,Card,50,Android,5,5,0,session_179
154,179,5,3,1073,Ring,100,Both,3,3,0,session_179
276,179,6,1,1074,Implant,100,Android,3,5,0,session_179
141,179,6,2,1074,Bracelet,100,iOS,1,3,0,session_179
204,179,6,3,1074,Implant,100,Android,5,3,1,session_179
303,180,1,1,1075,Card,25,Android,5,5,1,session_180
98,180,1,2,1075,Ring,25,iOS,5,1,0,session_180
61,180,1,3,1075,Bracelet,25,iOS,3,1,0,session_180
188,180,2,1,1076,Implant,50,Both,5,3,1,session_180
214,180,2,2,1076,Ring,100,iOS,5,3,0,session_180
262,180,2,3,1076,Ring,100,Both,3,5,0,session_180
80,180,3,1,1077,Implant,50,Both,5,1,0,session_180
297,180,3,2,1077,Bracelet,100,Both,5,5,0,session_180
51,180,3,3,1077,Card,25,Android,3,1,1,session_180
98,180,4,1,1078,Ring,25,iOS,5,1,0,session_180
207,180,4,2,1078,Card,25,iOS,5,3,1,session_180
62,180,4,3,1078,Ring,25,iOS,3,1,0,session_180
264,180,5,1,1079,Implant,100,Both,3,5,0,session_180
261,180,5,2,1079,Bracelet,100,Both,3,5,0,session_180
181,180,5,3,1079,Bracelet,25,Both,5,3,1,session_180
231,180,6,1,1080,Card,25,Android,1,5,0,session_180
146,180,6,2,1080,Ring,25,Both,3,3,1,session_180
160,180,6,3,1080,Implant,25,Android,3,3,0,session_180
148,181,1,1,1081,Implant,25,Both,3,3,1,session_181
250,181,1,2,1081,Ring,100,iOS,1,5,0,session_181
78,181,1,3,1081,Ring,50,Both,5,1,0,session_181
322,181,2,1,1082,Ring,100,iOS,5,5,0,session_181
117,181,2,2,1082,Bracelet,100,Both,1,3,0,session_181
220,181,2,3,1082,Implant,25,Both,1,5,1,session_181
235,181,3,1,1083,Card,50,Android,1,5,0,session_181
189,181,3,2,1083,Bracelet,100,Both,5,3,0,session_181
157,181,3,3,1083,Bracelet,25,Android,3,3,1,session_181
279,181,4,1,1084,Card,25,iOS,3,5,1,session_181
263,181,4,2,1084,Card,100,Both,3,5,0,session_181
275,181,4,3,1084,Card,100,Android,3,5,0,session_181
298,181,5,1,1085,Ring,100,Both,5,5,0,session_181
176,181,5,2,1085,Implant,50,iOS,3,3,0,session_181
158,181,5,3,1085,Ring,25,Android,3,3,1,session_181
150,181,6,1,1086,Ring,50,Both,3,3,0,session_181
189,181,6,2,1086,Bracelet,100,Both,5,3,0,session_181
1,181,6,3,1086,Bracelet,25,Both,1,1,1,session_181
1,182,1,1,1087,Bracelet,25,Both,1,1,1,session_182
308,182,1,2,1087,Implant,50,Android,5,5,0,session_182
229,182,1,3,1087,Bracelet,25,Android,1,5,0,session_182
1,182,2,1,1088,Bracelet,25,Both,1,1,1,session_182
211,182,2,2,1088,Card,50,iOS,5,3,0,session_182
66,182,2,3,1088,Ring,50,iOS,3,1,0,session_182
160,182,3,1,1089,Implant,25,Android,3,3,0,session_182
65,182,3,2,1089,Bracelet,50,iOS,3,1,0,session_182
265,182,3,3,1089,Bracelet,25,Android,3,5,1,session_182
2,182,4,1,1090,Ring,25,Both,1,1,1,session_182
57,182,4,2,1090,Bracelet,100,Android,3,1,0,session_182
190,182,4,3,1090,Ring,100,Both,5,3,0,session_182
66,182,5,1,1091,Ring,50,iOS,3,1,0,session_182
26,182,5,2,1091,Ring,25,iOS,1,1,1,session_182
212,182,5,3,1091,Implant,50,iOS,5,3,0,session_182
119,182,6,1,1092,Card,100,Both,1,3,0,session_182
126,182,6,2,1092,Ring,50,Android,1,3,0,session_182
212,182,6,3,1092,Implant,50,iOS,5,3,1,session_182
64,183,1,1,1093,Implant,25,iOS,3,1,1,session_183
59,183,1,2,1093,Card,100,Android,3,1,0,session_183
191,183,1,3,1093,Card,100,Both,5,3,0,session_183
45,183,2,1,1094,Bracelet,100,Both,3,1,0,session_183
201,183,2,2,1094,Bracelet,100,Android,5,3,0,session_183
76,183,2,3,1094,Implant,25,Both,5,1,1,session_183
163,183,3,1,1095,Card,50,Android,3,3,0,session_183
220,183,3,2,1095,Implant,25,Both,1,5,1,session_183
30,183,3,3,1095,Ring,50,iOS,1,1,0,session_183
286,183,4,1,1096,Ring,100,iOS,3,5,0,session_183
87,183,4,2,1096,Card,25,Android,5,1,1,session_183
112,183,4,3,1096,Implant,25,Both,1,3,0,session_183
291,183,5,1,1097,Card,25,Both,5,5,1,session_183
206,183,5,2,1097,Ring,25,iOS,5,3,0,session_183
177,183,5,3,1097,Bracelet,100,iOS,3,3,0,session_183
115,183,6,1,1098,Card,50,Both,1,3,1,session_183
287,183,6,2,1098,Card,100,iOS,3,5,0,session_183
286,183,6,3,1098,Ring,100,iOS,3,5,0,session_183
28,184,1,1,1099,Implant,25,iOS,1,1,0,session_184
208,184,1,2,1099,Implant,25,iOS,5,3,1,session_184
181,184,1,3,1099,Bracelet,25,Both,5,3,0,session_184
22,184,2,1,1100,Ring,100,Android,1,1,0,session_184
55,184,2,2,1100,Card,50,Android,3,1,0,session_184
29,184,2,3,1100,Bracelet,50,iOS,1,1,1,session_184
160,184,3,1,1101,Implant,25,Android,3,3,0,session_184
196,184,3,2,1101,Implant,25,Android,5,3,1,session_184
318,184,3,3,1101,Ring,50,iOS,5,5,0,session_184
204,184,4,1,1102,Implant,100,Android,5,3,0,session_184
14,184,4,2,1102,Ring,25,Android,1,1,1,session_184
246,184,4,3,1102,Ring,50,iOS,1,5,0,session_184
310,184,5,1,1103,Ring,100,Android,5,5,0,session_184
109,184,5,2,1103,Bracelet,25,Both,1,3,1,session_184
14,184,5,3,1103,Ring,25,Android,1,1,0,session_184
274,184,6,1,1104,Ring,100,Android,3,5,0,session_184
10,184,6,2,1104,Ring,100,Both,1,1,0,session_184
286,184,6,3,1104,Ring,100,iOS,3,5,1,session_184
114,185,1,1,1105,Ring,50,Both,1,3,0,session_185
269,185,1,2,1105,Bracelet,50,Android,3,5,1,session_185
154,185,1,3,1105,Ring,100,Both,3,3,0,session_185
117,185,2,1,1106,Bracelet,100,Both,1,3,0,session_185
218,185,2,2,1106,Ring,25,Both,1,5,1,session_185
152,185,2,3,1106,Implant,50,Both,3,3,0,session_185
169,185,3,1,1107,Bracelet,25,iOS,3,3,1,session_185
160,185,3,2,1107,Implant,25,Android,3,3,0,session_185
283,185,3,3,1107,Card,50,iOS,3,5,0,session_185
125,185,4,1,1108,Bracelet,50,Android,1,3,0,session_185
258,185,4,2,1108,Ring,50,Both,3,5,1,session_185
57,185,4,3,1108,Bracelet,100,Android,3,1,0,session_185
248,185,5,1,1109,Implant,50,iOS,1,5,0,session_185
173,185,5,2,1109,Bracelet,50,iOS,3,3,0,session_185
111,185,5,3,1109,Card,25,Both,1,3,1,session_185
18,185,6,1,1110,Ring,50,Android,1,1,1,session_185
128,185,6,2,1110,Implant,50,Android,1,3,0,session_185
7,185,6,3,1110,Card,50,Both,1,1,0,session_185
14,186,1,1,1111,Ring,25,Android,1,1,1,session_186
56,186,1,2,1111,Implant,50,Android,3,1,0,session_186
162,186,1,3,1111,Ring,50,Android,3,3,0,session_186
304,186,2,1,1112,Implant,25,Android,5,5,1,session_186
210,186,2,2,1112,Ring,50,iOS,5,3,0,session_186
318,186,2,3,1112,Ring,50,iOS,5,5,0,session_186
280,186,3,1,1113,Implant,25,iOS,3,5,1,session_186
297,186,3,2,1113,Bracelet,100,Both,5,5,0,session_186
