session_id,respID,qID,profileID,altID,obsID,choice,time_total,time_cbc_total,time_min_total,time_min_cbc,price,capacity,range,type,compatability
c0ce92318a286da8b5d7674e3197294c,131,4,169,2,784,0,273,122,4.55,2.033333333333333,25,3,0.5,Implantable,iOS/Android
c0ce92318a286da8b5d7674e3197294c,131,4,264,3,784,1,273,122,4.55,2.033333333333333,100,3,1,Card,iOS
c0ce92318a286da8b5d7674e3197294c,131,5,19,1,785,0,273,122,4.55,2.033333333333333,50,1,0.1,Bracelet,Android
c0ce92318a286da8b5d7674e3197294c,131,5,113,2,785,1,273,122,4.55,2.033333333333333,50,1,0.5,Implantable,iOS
c0ce92318a286da8b5d7674e3197294c,131,5,186,3,785,0,273,122,4.55,2.033333333333333,50,5,0.5,Ring,iOS
c0ce92318a286da8b5d7674e3197294c,131,6,223,1,786,0,273,122,4.55,2.033333333333333,50,1,1,Bracelet,iOS
c0ce92318a286da8b5d7674e3197294c,131,6,66,2,786,1,273,122,4.55,2.033333333333333,50,3,0.1,Ring,iOS/Android
c0ce92318a286da8b5d7674e3197294c,131,6,312,3,786,0,273,122,4.55,2.033333333333333,100,5,1,Card,Android
eae35b2b61114b50a09c3e7067d85405,132,1,254,1,787,1,141,48,2.35,0.8,25,3,1,Ring,iOS
eae35b2b61114b50a09c3e7067d85405,132,1,318,2,787,0,141,48,2.35,0.8,50,5,1,Ring,iOS/Android
eae35b2b61114b50a09c3e7067d85405,132,1,224,3,787,0,141,48,2.35,0.8,50,1,1,Card,iOS
eae35b2b61114b50a09c3e7067d85405,132,2,73,1,788,0,141,48,2.35,0.8,25,5,0.1,Implantable,iOS
eae35b2b61114b50a09c3e7067d85405,132,2,152,2,788,0,141,48,2.35,0.8,50,3,0.5,Card,iOS
eae35b2b61114b50a09c3e7067d85405,132,2,93,3,788,1,141,48,2.35,0.8,100,5,0.1,Implantable,Android
eae35b2b61114b50a09c3e7067d85405,132,3,141,1,789,1,141,48,2.35,0.8,100,1,0.5,Implantable,iOS/Android
eae35b2b61114b50a09c3e7067d85405,132,3,288,2,789,0,141,48,2.35,0.8,100,3,1,Card,iOS/Android
eae35b2b61114b50a09c3e7067d85405,132,3,105,3,789,0,141,48,2.35,0.8,100,5,0.1,Implantable,iOS/Android
eae35b2b61114b50a09c3e7067d85405,132,4,175,1,790,0,141,48,2.35,0.8,50,3,0.5,Bracelet,iOS/Android
eae35b2b61114b50a09c3e7067d85405,132,4,102,2,790,1,141,48,2.35,0.8,50,5,0.1,Ring,iOS/Android
eae35b2b61114b50a09c3e7067d85405,132,4,181,3,790,0,141,48,2.35,0.8,25,5,0.5,Implantable,iOS
eae35b2b61114b50a09c3e7067d85405,132,5,265,1,791,1,141,48,2.35,0.8,25,3,1,Implantable,Android
eae35b2b61114b50a09c3e7067d85405,132,5,147,2,791,0,141,48,2.35,0.8,25,3,0.5,Bracelet,iOS
eae35b2b61114b50a09c3e7067d85405,132,5,215,3,791,0,141,48,2.35,0.8,100,5,0.5,Bracelet,iOS/Android
eae35b2b61114b50a09c3e7067d85405,132,6,267,1,792,0,141,48,2.35,0.8,25,3,1,Bracelet,Android
eae35b2b61114b50a09c3e7067d85405,132,6,236,2,792,1,141,48,2.35,0.8,50,1,1,Card,Android
eae35b2b61114b50a09c3e7067d85405,132,6,183,3,792,0,141,48,2.35,0.8,25,5,0.5,Bracelet,iOS
9b2cf958b59db3696b741dbb1bf6a72c,133,1,4,1,793,1,160,66,2.6666666666666665,1.1,25,1,0.1,Card,iOS
9b2cf958b59db3696b741dbb1bf6a72c,133,1,89,2,793,0,160,66,2.6666666666666665,1.1,50,5,0.1,Implantable,Android
9b2cf958b59db3696b741dbb1bf6a72c,133,1,211,3,793,0,160,66,2.6666666666666665,1.1,50,5,0.5,Bracelet,iOS/Android
9b2cf958b59db3696b741dbb1bf6a72c,133,2,129,1,794,1,160,66,2.6666666666666665,1.1,100,1,0.5,Implantable,Android
9b2cf958b59db3696b741dbb1bf6a72c,133,2,33,2,794,0,160,66,2.6666666666666665,1.1,100,1,0.1,Implantable,iOS/Android
9b2cf958b59db3696b741dbb1bf6a72c,133,2,275,3,794,0,160,66,2.6666666666666665,1.1,100,3,1,Bracelet,Android
9b2cf958b59db3696b741dbb1bf6a72c,133,3,96,1,795,1,160,66,2.6666666666666665,1.1,100,5,0.1,Card,Android
9b2cf958b59db3696b741dbb1bf6a72c,133,3,167,2,795,0,160,66,2.6666666666666665,1.1,100,3,0.5,Bracelet,Android
9b2cf958b59db3696b741dbb1bf6a72c,133,3,184,3,795,0,160,66,2.6666666666666665,1.1,25,5,0.5,Card,iOS
9b2cf958b59db3696b741dbb1bf6a72c,133,4,297,1,796,1,160,66,2.6666666666666665,1.1,100,5,1,Implantable,iOS
9b2cf958b59db3696b741dbb1bf6a72c,133,4,104,2,796,0,160,66,2.6666666666666665,1.1,50,5,0.1,Card,iOS/Android
9b2cf958b59db3696b741dbb1bf6a72c,133,4,123,3,796,0,160,66,2.6666666666666665,1.1,25,1,0.5,Bracelet,Android
9b2cf958b59db3696b741dbb1bf6a72c,133,5,177,1,797,0,160,66,2.6666666666666665,1.1,100,3,0.5,Implantable,iOS/Android
9b2cf958b59db3696b741dbb1bf6a72c,133,5,262,2,797,0,160,66,2.6666666666666665,1.1,100,3,1,Ring,iOS
9b2cf958b59db3696b741dbb1bf6a72c,133,5,117,3,797,1,160,66,2.6666666666666665,1.1,100,1,0.5,Implantable,iOS
9b2cf958b59db3696b741dbb1bf6a72c,133,6,284,1,798,0,160,66,2.6666666666666665,1.1,50,3,1,Card,iOS/Android
9b2cf958b59db3696b741dbb1bf6a72c,133,6,175,2,798,1,160,66,2.6666666666666665,1.1,50,3,0.5,Bracelet,iOS/Android
9b2cf958b59db3696b741dbb1bf6a72c,133,6,184,3,798,0,160,66,2.6666666666666665,1.1,25,5,0.5,Card,iOS
d652a116499cff651e09177cd639edf5,134,1,309,1,799,0,393,51,6.55,0.85,100,5,1,Implantable,Android
d652a116499cff651e09177cd639edf5,134,1,260,2,799,1,393,51,6.55,0.85,50,3,1,Card,iOS
d652a116499cff651e09177cd639edf5,134,1,2,3,799,0,393,51,6.55,0.85,25,1,0.1,Ring,iOS
d652a116499cff651e09177cd639edf5,134,2,49,1,800,0,393,51,6.55,0.85,25,3,0.1,Implantable,Android
d652a116499cff651e09177cd639edf5,134,2,74,2,800,0,393,51,6.55,0.85,25,5,0.1,Ring,iOS
d652a116499cff651e09177cd639edf5,134,2,125,3,800,1,393,51,6.55,0.85,50,1,0.5,Implantable,Android
d652a116499cff651e09177cd639edf5,134,3,172,1,801,0,393,51,6.55,0.85,25,3,0.5,Card,iOS/Android
d652a116499cff651e09177cd639edf5,134,3,136,2,801,0,393,51,6.55,0.85,25,1,0.5,Card,iOS/Android
d652a116499cff651e09177cd639edf5,134,3,184,3,801,1,393,51,6.55,0.85,25,5,0.5,Card,iOS
d652a116499cff651e09177cd639edf5,134,4,115,1,802,1,393,51,6.55,0.85,50,1,0.5,Bracelet,iOS
d652a116499cff651e09177cd639edf5,134,4,95,2,802,0,393,51,6.55,0.85,100,5,0.1,Bracelet,Android
d652a116499cff651e09177cd639edf5,134,4,224,3,802,0,393,51,6.55,0.85,50,1,1,Card,iOS
d652a116499cff651e09177cd639edf5,134,5,90,1,803,1,393,51,6.55,0.85,50,5,0.1,Ring,Android
d652a116499cff651e09177cd639edf5,134,5,69,2,803,0,393,51,6.55,0.85,100,3,0.1,Implantable,iOS/Android
d652a116499cff651e09177cd639edf5,134,5,303,3,803,0,393,51,6.55,0.85,25,5,1,Bracelet,Android
d652a116499cff651e09177cd639edf5,134,6,23,1,804,0,393,51,6.55,0.85,100,1,0.1,Bracelet,Android
d652a116499cff651e09177cd639edf5,134,6,292,2,804,1,393,51,6.55,0.85,25,5,1,Card,iOS
d652a116499cff651e09177cd639edf5,134,6,221,3,804,0,393,51,6.55,0.85,50,1,1,Implantable,iOS
375aa0bc7b86a1498ef9e33bebc8d4b4,135,1,38,1,805,1,253,75,4.216666666666667,1.25,25,3,0.1,Ring,iOS
375aa0bc7b86a1498ef9e33bebc8d4b4,135,1,126,2,805,0,253,75,4.216666666666667,1.25,50,1,0.5,Ring,Android
375aa0bc7b86a1498ef9e33bebc8d4b4,135,1,76,3,805,0,253,75,4.216666666666667,1.25,25,5,0.1,Card,iOS
375aa0bc7b86a1498ef9e33bebc8d4b4,135,2,87,1,806,0,253,75,4.216666666666667,1.25,25,5,0.1,Bracelet,Android
375aa0bc7b86a1498ef9e33bebc8d4b4,135,2,12,2,806,1,253,75,4.216666666666667,1.25,100,1,0.1,Card,iOS
375aa0bc7b86a1498ef9e33bebc8d4b4,135,2,247,3,806,0,253,75,4.216666666666667,1.25,50,1,1,Bracelet,iOS/Android
375aa0bc7b86a1498ef9e33bebc8d4b4,135,3,96,1,807,0,253,75,4.216666666666667,1.25,100,5,0.1,Card,Android
375aa0bc7b86a1498ef9e33bebc8d4b4,135,3,37,2,807,1,253,75,4.216666666666667,1.25,25,3,0.1,Implantable,iOS
375aa0bc7b86a1498ef9e33bebc8d4b4,135,3,21,3,807,0,253,75,4.216666666666667,1.25,100,1,0.1,Implantable,Android
375aa0bc7b86a1498ef9e33bebc8d4b4,135,4,125,1,808,0,253,75,4.216666666666667,1.25,50,1,0.5,Implantable,Android
375aa0bc7b86a1498ef9e33bebc8d4b4,135,4,213,2,808,1,253,75,4.216666666666667,1.25,100,5,0.5,Implantable,iOS/Android
375aa0bc7b86a1498ef9e33bebc8d4b4,135,4,160,3,808,0,253,75,4.216666666666667,1.25,25,3,0.5,Card,Android
375aa0bc7b86a1498ef9e33bebc8d4b4,135,5,95,1,809,0,253,75,4.216666666666667,1.25,100,5,0.1,Bracelet,Android
375aa0bc7b86a1498ef9e33bebc8d4b4,135,5,222,2,809,1,253,75,4.216666666666667,1.25,50,1,1,Ring,iOS
375aa0bc7b86a1498ef9e33bebc8d4b4,135,5,48,3,809,0,253,75,4.216666666666667,1.25,100,3,0.1,Card,iOS
375aa0bc7b86a1498ef9e33bebc8d4b4,135,6,225,1,810,1,253,75,4.216666666666667,1.25,100,1,1,Implantable,iOS
375aa0bc7b86a1498ef9e33bebc8d4b4,135,6,67,2,810,0,253,75,4.216666666666667,1.25,50,3,0.1,Bracelet,iOS/Android
375aa0bc7b86a1498ef9e33bebc8d4b4,135,6,107,3,810,0,253,75,4.216666666666667,1.25,100,5,0.1,Bracelet,iOS/Android
f8af0d188413e899d028e90f7d1f7a82,136,1,187,1,811,0,324,213,5.4,3.55,50,5,0.5,Bracelet,iOS
f8af0d188413e899d028e90f7d1f7a82,136,1,303,2,811,0,324,213,5.4,3.55,25,5,1,Bracelet,Android
f8af0d188413e899d028e90f7d1f7a82,136,1,58,3,811,1,324,213,5.4,3.55,100,3,0.1,Ring,Android
f8af0d188413e899d028e90f7d1f7a82,136,2,294,1,812,0,324,213,5.4,3.55,50,5,1,Ring,iOS
f8af0d188413e899d028e90f7d1f7a82,136,2,122,2,812,1,324,213,5.4,3.55,25,1,0.5,Ring,Android
f8af0d188413e899d028e90f7d1f7a82,136,2,227,3,812,0,324,213,5.4,3.55,100,1,1,Bracelet,iOS
f8af0d188413e899d028e90f7d1f7a82,136,3,242,1,813,1,324,213,5.4,3.55,25,1,1,Ring,iOS/Android
f8af0d188413e899d028e90f7d1f7a82,136,3,200,2,813,0,324,213,5.4,3.55,50,5,0.5,Card,Android
f8af0d188413e899d028e90f7d1f7a82,136,3,96,3,813,0,324,213,5.4,3.55,100,5,0.1,Card,Android
f8af0d188413e899d028e90f7d1f7a82,136,4,188,1,814,1,324,213,5.4,3.55,50,5,0.5,Card,iOS
f8af0d188413e899d028e90f7d1f7a82,136,4,133,2,814,0,324,213,5.4,3.55,25,1,0.5,Implantable,iOS/Android
f8af0d188413e899d028e90f7d1f7a82,136,4,146,3,814,0,324,213,5.4,3.55,25,3,0.5,Ring,iOS
f8af0d188413e899d028e90f7d1f7a82,136,5,286,1,815,1,324,213,5.4,3.55,100,3,1,Ring,iOS/Android
f8af0d188413e899d028e90f7d1f7a82,136,5,84,2,815,0,324,213,5.4,3.55,100,5,0.1,Card,iOS
f8af0d188413e899d028e90f7d1f7a82,136,5,313,3,815,0,324,213,5.4,3.55,25,5,1,Implantable,iOS/Android
f8af0d188413e899d028e90f7d1f7a82,136,6,9,1,816,0,324,213,5.4,3.55,100,1,0.1,Implantable,iOS
f8af0d188413e899d028e90f7d1f7a82,136,6,188,2,816,0,324,213,5.4,3.55,50,5,0.5,Card,iOS
f8af0d188413e899d028e90f7d1f7a82,136,6,148,3,816,1,324,213,5.4,3.55,25,3,0.5,Card,iOS
9eaf79bc5e8a7765071cd098dc627c3c,137,1,281,1,817,0,192,52,3.2,0.8666666666666667,50,3,1,Implantable,iOS/Android
9eaf79bc5e8a7765071cd098dc627c3c,137,1,202,2,817,0,192,52,3.2,0.8666666666666667,100,5,0.5,Ring,Android
9eaf79bc5e8a7765071cd098dc627c3c,137,1,256,3,817,1,192,52,3.2,0.8666666666666667,25,3,1,Card,iOS
9eaf79bc5e8a7765071cd098dc627c3c,137,2,163,1,818,0,192,52,3.2,0.8666666666666667,50,3,0.5,Bracelet,Android
9eaf79bc5e8a7765071cd098dc627c3c,137,2,116,2,818,0,192,52,3.2,0.8666666666666667,50,1,0.5,Card,iOS
9eaf79bc5e8a7765071cd098dc627c3c,137,2,142,3,818,1,192,52,3.2,0.8666666666666667,100,1,0.5,Ring,iOS/Android
9eaf79bc5e8a7765071cd098dc627c3c,137,3,213,1,819,0,192,52,3.2,0.8666666666666667,100,5,0.5,Implantable,iOS/Android
9eaf79bc5e8a7765071cd098dc627c3c,137,3,212,2,819,0,192,52,3.2,0.8666666666666667,50,5,0.5,Card,iOS/Android
9eaf79bc5e8a7765071cd098dc627c3c,137,3,77,3,819,1,192,52,3.2,0.8666666666666667,50,5,0.1,Implantable,iOS
9eaf79bc5e8a7765071cd098dc627c3c,137,4,316,1,820,0,192,52,3.2,0.8666666666666667,25,5,1,Card,iOS/Android
9eaf79bc5e8a7765071cd098dc627c3c,137,4,321,2,820,0,192,52,3.2,0.8666666666666667,100,5,1,Implantable,iOS/Android
9eaf79bc5e8a7765071cd098dc627c3c,137,4,105,3,820,1,192,52,3.2,0.8666666666666667,100,5,0.1,Implantable,iOS/Android
9eaf79bc5e8a7765071cd098dc627c3c,137,5,25,1,821,0,192,52,3.2,0.8666666666666667,25,1,0.1,Implantable,iOS/Android
9eaf79bc5e8a7765071cd098dc627c3c,137,5,169,2,821,1,192,52,3.2,0.8666666666666667,25,3,0.5,Implantable,iOS/Android
9eaf79bc5e8a7765071cd098dc627c3c,137,5,183,3,821,0,192,52,3.2,0.8666666666666667,25,5,0.5,Bracelet,iOS
9eaf79bc5e8a7765071cd098dc627c3c,137,6,8,1,822,1,192,52,3.2,0.8666666666666667,50,1,0.1,Card,iOS
9eaf79bc5e8a7765071cd098dc627c3c,137,6,31,2,822,0,192,52,3.2,0.8666666666666667,50,1,0.1,Bracelet,iOS/Android
9eaf79bc5e8a7765071cd098dc627c3c,137,6,283,3,822,0,192,52,3.2,0.8666666666666667,50,3,1,Bracelet,iOS/Android
407604b85d0146c3d0b6644b22880a49,138,1,102,1,823,1,131,44,2.183333333333333,0.7333333333333333,50,5,0.1,Ring,iOS/Android
407604b85d0146c3d0b6644b22880a49,138,1,106,2,823,0,131,44,2.183333333333333,0.7333333333333333,100,5,0.1,Ring,iOS/Android
407604b85d0146c3d0b6644b22880a49,138,1,272,3,823,0,131,44,2.183333333333333,0.7333333333333333,50,3,1,Card,Android
407604b85d0146c3d0b6644b22880a49,138,2,238,1,824,0,131,44,2.183333333333333,0.7333333333333333,100,1,1,Ring,Android
407604b85d0146c3d0b6644b22880a49,138,2,296,2,824,0,131,44,2.183333333333333,0.7333333333333333,50,5,1,Card,iOS
407604b85d0146c3d0b6644b22880a49,138,2,262,3,824,1,131,44,2.183333333333333,0.7333333333333333,100,3,1,Ring,iOS
407604b85d0146c3d0b6644b22880a49,138,3,98,1,825,1,131,44,2.183333333333333,0.7333333333333333,25,5,0.1,Ring,iOS/Android
407604b85d0146c3d0b6644b22880a49,138,3,316,2,825,0,131,44,2.183333333333333,0.7333333333333333,25,5,1,Card,iOS/Android
407604b85d0146c3d0b6644b22880a49,138,3,84,3,825,0,131,44,2.183333333333333,0.7333333333333333,100,5,0.1,Card,iOS
407604b85d0146c3d0b6644b22880a49,138,4,266,1,826,0,131,44,2.183333333333333,0.7333333333333333,25,3,1,Ring,Android
407604b85d0146c3d0b6644b22880a49,138,4,236,2,826,1,131,44,2.183333333333333,0.7333333333333333,50,1,1,Card,Android
407604b85d0146c3d0b6644b22880a49,138,4,72,3,826,0,131,44,2.183333333333333,0.7333333333333333,100,3,0.1,Card,iOS/Android
407604b85d0146c3d0b6644b22880a49,138,5,217,1,827,0,131,44,2.183333333333333,0.7333333333333333,25,1,1,Implantable,iOS
407604b85d0146c3d0b6644b22880a49,138,5,51,2,827,1,131,44,2.183333333333333,0.7333333333333333,25,3,0.1,Bracelet,Android
407604b85d0146c3d0b6644b22880a49,138,5,126,3,827,0,131,44,2.183333333333333,0.7333333333333333,50,1,0.5,Ring,Android
407604b85d0146c3d0b6644b22880a49,138,6,147,1,828,1,131,44,2.183333333333333,0.7333333333333333,25,3,0.5,Bracelet,iOS
407604b85d0146c3d0b6644b22880a49,138,6,164,2,828,0,131,44,2.183333333333333,0.7333333333333333,50,3,0.5,Card,Android
407604b85d0146c3d0b6644b22880a49,138,6,3,3,828,0,131,44,2.183333333333333,0.7333333333333333,25,1,0.1,Bracelet,iOS
23203175f77671985f448c411ff5525d,139,1,181,1,829,1,197,65,3.283333333333333,1.0833333333333333,25,5,0.5,Implantable,iOS
23203175f77671985f448c411ff5525d,139,1,277,2,829,0,197,65,3.283333333333333,1.0833333333333333,25,3,1,Implantable,iOS/Android
23203175f77671985f448c411ff5525d,139,1,266,3,829,0,197,65,3.283333333333333,1.0833333333333333,25,3,1,Ring,Android
23203175f77671985f448c411ff5525d,139,2,30,1,830,1,197,65,3.283333333333333,1.0833333333333333,50,1,0.1,Ring,iOS/Android
23203175f77671985f448c411ff5525d,139,2,240,2,830,0,197,65,3.283333333333333,1.0833333333333333,100,1,1,Card,Android
23203175f77671985f448c411ff5525d,139,2,227,3,830,0,197,65,3.283333333333333,1.0833333333333333,100,1,1,Bracelet,iOS
23203175f77671985f448c411ff5525d,139,3,3,1,831,0,197,65,3.283333333333333,1.0833333333333333,25,1,0.1,Bracelet,iOS
23203175f77671985f448c411ff5525d,139,3,315,2,831,0,197,65,3.283333333333333,1.0833333333333333,25,5,1,Bracelet,iOS/Android
23203175f77671985f448c411ff5525d,139,3,38,3,831,1,197,65,3.283333333333333,1.0833333333333333,25,3,0.1,Ring,iOS
23203175f77671985f448c411ff5525d,139,4,200,1,832,1,197,65,3.283333333333333,1.0833333333333333,50,5,0.5,Card,Android
23203175f77671985f448c411ff5525d,139,4,157,2,832,0,197,65,3.283333333333333,1.0833333333333333,25,3,0.5,Implantable,Android
23203175f77671985f448c411ff5525d,139,4,65,3,832,0,197,65,3.283333333333333,1.0833333333333333,50,3,0.1,Implantable,iOS/Android
23203175f77671985f448c411ff5525d,139,5,197,1,833,0,197,65,3.283333333333333,1.0833333333333333,50,5,0.5,Implantable,Android
23203175f77671985f448c411ff5525d,139,5,309,2,833,0,197,65,3.283333333333333,1.0833333333333333,100,5,1,Implantable,Android
23203175f77671985f448c411ff5525d,139,5,84,3,833,1,197,65,3.283333333333333,1.0833333333333333,100,5,0.1,Card,iOS
23203175f77671985f448c411ff5525d,139,6,132,1,834,0,197,65,3.283333333333333,1.0833333333333333,100,1,0.5,Card,Android
23203175f77671985f448c411ff5525d,139,6,87,2,834,1,197,65,3.283333333333333,1.0833333333333333,25,5,0.1,Bracelet,Android
23203175f77671985f448c411ff5525d,139,6,69,3,834,0,197,65,3.283333333333333,1.0833333333333333,100,3,0.1,Implantable,iOS/Android
c6747becb78be648ee164446fdcb0ec7,140,1,180,1,835,0,211,97,3.5166666666666666,1.6166666666666667,100,3,0.5,Card,iOS/Android
c6747becb78be648ee164446fdcb0ec7,140,1,257,2,835,1,211,97,3.5166666666666666,1.6166666666666667,50,3,1,Implantable,iOS
c6747becb78be648ee164446fdcb0ec7,140,1,59,3,835,0,211,97,3.5166666666666666,1.6166666666666667,100,3,0.1,Bracelet,Android
c6747becb78be648ee164446fdcb0ec7,140,2,287,1,836,1,211,97,3.5166666666666666,1.6166666666666667,100,3,1,Bracelet,iOS/Android
c6747becb78be648ee164446fdcb0ec7,140,2,288,2,836,0,211,97,3.5166666666666666,1.6166666666666667,100,3,1,Card,iOS/Android
c6747becb78be648ee164446fdcb0ec7,140,2,182,3,836,0,211,97,3.5166666666666666,1.6166666666666667,25,5,0.5,Ring,iOS
c6747becb78be648ee164446fdcb0ec7,140,3,251,1,837,0,211,97,3.5166666666666666,1.6166666666666667,100,1,1,Bracelet,iOS/Android
c6747becb78be648ee164446fdcb0ec7,140,3,274,2,837,1,211,97,3.5166666666666666,1.6166666666666667,100,3,1,Ring,Android
c6747becb78be648ee164446fdcb0ec7,140,3,112,3,837,0,211,97,3.5166666666666666,1.6166666666666667,25,1,0.5,Card,iOS
c6747becb78be648ee164446fdcb0ec7,140,4,31,1,838,0,211,97,3.5166666666666666,1.6166666666666667,50,1,0.1,Bracelet,iOS/Android
c6747becb78be648ee164446fdcb0ec7,140,4,94,2,838,1,211,97,3.5166666666666666,1.6166666666666667,100,5,0.1,Ring,Android
c6747becb78be648ee164446fdcb0ec7,140,4,262,3,838,0,211,97,3.5166666666666666,1.6166666666666667,100,3,1,Ring,iOS
c6747becb78be648ee164446fdcb0ec7,140,5,150,1,839,1,211,97,3.5166666666666666,1.6166666666666667,50,3,0.5,Ring,iOS
c6747becb78be648ee164446fdcb0ec7,140,5,190,2,839,0,211,97,3.5166666666666666,1.6166666666666667,100,5,0.5,Ring,iOS
c6747becb78be648ee164446fdcb0ec7,140,5,300,3,839,0,211,97,3.5166666666666666,1.6166666666666667,100,5,1,Card,iOS
c6747becb78be648ee164446fdcb0ec7,140,6,245,1,840,0,211,97,3.5166666666666666,1.6166666666666667,50,1,1,Implantable,iOS/Android
c6747becb78be648ee164446fdcb0ec7,140,6,140,2,840,0,211,97,3.5166666666666666,1.6166666666666667,50,1,0.5,Card,iOS/Android
c6747becb78be648ee164446fdcb0ec7,140,6,182,3,840,1,211,97,3.5166666666666666,1.6166666666666667,25,5,0.5,Ring,iOS
b1e5da25ad600d684cab75484d28757d,141,1,273,1,841,0,168,48,2.8,0.8,100,3,1,Implantable,Android
b1e5da25ad600d684cab75484d28757d,141,1,319,2,841,1,168,48,2.8,0.8,50,5,1,Bracelet,iOS/Android
b1e5da25ad600d684cab75484d28757d,141,1,151,3,841,0,168,48,2.8,0.8,50,3,0.5,Bracelet,iOS
b1e5da25ad600d684cab75484d28757d,141,2,292,1,842,0,168,48,2.8,0.8,25,5,1,Card,iOS
b1e5da25ad600d684cab75484d28757d,141,2,69,2,842,0,168,48,2.8,0.8,100,3,0.1,Implantable,iOS/Android
b1e5da25ad600d684cab75484d28757d,141,2,312,3,842,1,168,48,2.8,0.8,100,5,1,Card,Android
b1e5da25ad600d684cab75484d28757d,141,3,148,1,843,0,168,48,2.8,0.8,25,3,0.5,Card,iOS
b1e5da25ad600d684cab75484d28757d,141,3,70,2,843,1,168,48,2.8,0.8,100,3,0.1,Ring,iOS/Android
b1e5da25ad600d684cab75484d28757d,141,3,44,3,843,0,168,48,2.8,0.8,50,3,0.1,Card,iOS
b1e5da25ad600d684cab75484d28757d,141,4,315,1,844,0,168,48,2.8,0.8,25,5,1,Bracelet,iOS/Android
b1e5da25ad600d684cab75484d28757d,141,4,185,2,844,1,168,48,2.8,0.8,50,5,0.5,Implantable,iOS
b1e5da25ad600d684cab75484d28757d,141,4,317,3,844,0,168,48,2.8,0.8,50,5,1,Implantable,iOS/Android
b1e5da25ad600d684cab75484d28757d,141,5,241,1,845,1,168,48,2.8,0.8,25,1,1,Implantable,iOS/Android
b1e5da25ad600d684cab75484d28757d,141,5,167,2,845,0,168,48,2.8,0.8,100,3,0.5,Bracelet,Android
b1e5da25ad600d684cab75484d28757d,141,5,194,3,845,0,168,48,2.8,0.8,25,5,0.5,Ring,Android
b1e5da25ad600d684cab75484d28757d,141,6,69,1,846,0,168,48,2.8,0.8,100,3,0.1,Implantable,iOS/Android
b1e5da25ad600d684cab75484d28757d,141,6,310,2,846,0,168,48,2.8,0.8,100,5,1,Ring,Android
b1e5da25ad600d684cab75484d28757d,141,6,5,3,846,1,168,48,2.8,0.8,50,1,0.1,Implantable,iOS
760116ed3928f2254922f8f24410ab5d,142,1,199,1,847,1,236,94,3.933333333333333,1.5666666666666667,50,5,0.5,Bracelet,Android
760116ed3928f2254922f8f24410ab5d,142,1,74,2,847,0,236,94,3.933333333333333,1.5666666666666667,25,5,0.1,Ring,iOS
760116ed3928f2254922f8f24410ab5d,142,1,40,3,847,0,236,94,3.933333333333333,1.5666666666666667,25,3,0.1,Card,iOS
760116ed3928f2254922f8f24410ab5d,142,2,220,1,848,0,236,94,3.933333333333333,1.5666666666666667,25,1,1,Card,iOS
760116ed3928f2254922f8f24410ab5d,142,2,290,2,848,0,236,94,3.933333333333333,1.5666666666666667,25,5,1,Ring,iOS
760116ed3928f2254922f8f24410ab5d,142,2,247,3,848,1,236,94,3.933333333333333,1.5666666666666667,50,1,1,Bracelet,iOS/Android
760116ed3928f2254922f8f24410ab5d,142,3,186,1,849,0,236,94,3.933333333333333,1.5666666666666667,50,5,0.5,Ring,iOS
760116ed3928f2254922f8f24410ab5d,142,3,161,2,849,1,236,94,3.933333333333333,1.5666666666666667,50,3,0.5,Implantable,Android
760116ed3928f2254922f8f24410ab5d,142,3,83,3,849,0,236,94,3.933333333333333,1.5666666666666667,100,5,0.1,Bracelet,iOS
760116ed3928f2254922f8f24410ab5d,142,4,290,1,850,0,236,94,3.933333333333333,1.5666666666666667,25,5,1,Ring,iOS
760116ed3928f2254922f8f24410ab5d,142,4,275,2,850,1,236,94,3.933333333333333,1.5666666666666667,100,3,1,Bracelet,Android
760116ed3928f2254922f8f24410ab5d,142,4,251,3,850,0,236,94,3.933333333333333,1.5666666666666667,100,1,1,Bracelet,iOS/Android
760116ed3928f2254922f8f24410ab5d,142,5,172,1,851,0,236,94,3.933333333333333,1.5666666666666667,25,3,0.5,Card,iOS/Android
760116ed3928f2254922f8f24410ab5d,142,5,290,2,851,1,236,94,3.933333333333333,1.5666666666666667,25,5,1,Ring,iOS
760116ed3928f2254922f8f24410ab5d,142,5,278,3,851,0,236,94,3.933333333333333,1.5666666666666667,25,3,1,Ring,iOS/Android
760116ed3928f2254922f8f24410ab5d,142,6,125,1,852,0,236,94,3.933333333333333,1.5666666666666667,50,1,0.5,Implantable,Android
760116ed3928f2254922f8f24410ab5d,142,6,56,2,852,0,236,94,3.933333333333333,1.5666666666666667,50,3,0.1,Card,Android
760116ed3928f2254922f8f24410ab5d,142,6,58,3,852,1,236,94,3.933333333333333,1.5666666666666667,100,3,0.1,Ring,Android
7b006d47bdb5451923e3d38871c4109e,143,1,2,1,853,0,223,60,3.716666666666667,1,25,1,0.1,Ring,iOS
7b006d47bdb5451923e3d38871c4109e,143,1,217,2,853,1,223,60,3.716666666666667,1,25,1,1,Implantable,iOS
7b006d47bdb5451923e3d38871c4109e,143,1,13,3,853,0,223,60,3.716666666666667,1,25,1,0.1,Implantable,Android
7b006d47bdb5451923e3d38871c4109e,143,2,168,1,854,0,223,60,3.716666666666667,1,100,3,0.5,Card,Android
