"session_id","time_start","time_end","completion_code","respID","browser","ip_address","consent_age","consent_understand","rfid_familiar","screenout","needles","cbc_q1","cbc_q2","cbc_q3","cbc_q4","cbc_q5","cbc_q6","year_of_birth","gender","feedback","time_q_consent_age","time_q_consent_understand","time_q_rfid_familiar","time_q_screenout","time_q_needles","time_q_cbc_q1","time_q_cbc_q2","time_q_cbc_q3","time_q_cbc_q4","time_q_cbc_q5","time_q_cbc_q6","time_q_year_of_birth","time_q_gender","time_q_feedback","time_p_welcome","time_p_consent","time_p_RFID_Familiarity","time_p_rfid_info","time_p_screening","time_p_needles_page","time_p_educational","time_p_cbc_intro","time_p_cbc_q1_page","time_p_cbc_q2_page","time_p_cbc_q3_page","time_p_cbc_q4_page","time_p_cbc_q5_page","time_p_cbc_q6_page","time_p_demographics","time_p_end_normal","time_p_end_consent","time_p_end_screenout","current_page"
"cb6a70ca3eb12e244cb505e23d195850","2025-11-25 08:09:09 UTC","2025-11-25 08:15:00 UTC","5671179574","315","Chrome v142, Windows","104.251.81.172","yes","yes","yes","red","red","option_1","option_3","option_3","option_3","option_3","option_3","1980","man","none","2025-11-25 08:09:56 UTC","2025-11-25 08:09:57 UTC","2025-11-25 08:10:03 UTC","2025-11-25 08:10:06 UTC","2025-11-25 08:10:15 UTC","2025-11-25 08:12:50 UTC","2025-11-25 08:12:59 UTC","2025-11-25 08:13:09 UTC","2025-11-25 08:13:16 UTC","2025-11-25 08:13:23 UTC","2025-11-25 08:13:29 UTC","2025-11-25 08:13:43 UTC","2025-11-25 08:13:46 UTC","2025-11-25 08:13:57 UTC","2025-11-25 08:09:09 UTC","2025-11-25 08:09:53 UTC","2025-11-25 08:10:00 UTC",NA,"2025-11-25 08:10:04 UTC","2025-11-25 08:10:12 UTC","2025-11-25 08:10:17 UTC","2025-11-25 08:12:14 UTC","2025-11-25 08:12:37 UTC","2025-11-25 08:12:54 UTC","2025-11-25 08:13:04 UTC","2025-11-25 08:13:11 UTC","2025-11-25 08:13:18 UTC","2025-11-25 08:13:24 UTC","2025-11-25 08:13:31 UTC","2025-11-25 08:13:59 UTC",NA,NA,"end_normal"
"bc080c08b481d20559364bff120074ec","2025-11-25 08:30:30 UTC","2025-11-25 08:33:29 UTC","9424711590","298","Chrome v142, Windows","206.255.203.69","yes","yes","yes","red","red","option_2","option_2","option_1","option_1","option_2","option_1","1991","man","I'm not sure about the idea of having a implantable rfid chip.","2025-11-25 08:30:34 UTC","2025-11-25 08:30:35 UTC","2025-11-25 08:30:37 UTC","2025-11-25 08:30:41 UTC","2025-11-25 08:30:44 UTC","2025-11-25 08:31:17 UTC","2025-11-25 08:31:36 UTC","2025-11-25 08:31:47 UTC","2025-11-25 08:31:55 UTC","2025-11-25 08:32:05 UTC","2025-11-25 08:32:12 UTC","2025-11-25 08:32:20 UTC","2025-11-25 08:32:21 UTC","2025-11-25 08:32:52 UTC","2025-11-25 08:30:30 UTC","2025-11-25 08:30:32 UTC","2025-11-25 08:30:35 UTC",NA,"2025-11-25 08:30:38 UTC","2025-11-25 08:30:43 UTC","2025-11-25 08:30:46 UTC","2025-11-25 08:31:06 UTC","2025-11-25 08:31:07 UTC","2025-11-25 08:31:19 UTC","2025-11-25 08:31:37 UTC","2025-11-25 08:31:48 UTC","2025-11-25 08:31:56 UTC","2025-11-25 08:32:07 UTC","2025-11-25 08:32:14 UTC","2025-11-25 08:32:55 UTC",NA,NA,"end_normal"
"5c326801d0489ff74324c9b1364a17c3","2025-11-25 08:22:05 UTC","2025-11-25 08:24:44 UTC","7316057035","9","Chrome v142, Windows","71.58.11.82","yes","yes","yes","red","red","option_1","option_3","option_1","option_1","option_2","option_3","1992","man","I like it","2025-11-25 08:22:11 UTC","2025-11-25 08:22:11 UTC","2025-11-25 08:22:15 UTC","2025-11-25 08:22:22 UTC","2025-11-25 08:22:27 UTC","2025-11-25 08:22:54 UTC","2025-11-25 08:23:08 UTC","2025-11-25 08:23:18 UTC","2025-11-25 08:23:30 UTC","2025-11-25 08:23:40 UTC","2025-11-25 08:23:49 UTC","2025-11-25 08:23:55 UTC","2025-11-25 08:23:56 UTC","2025-11-25 08:24:09 UTC","2025-11-25 08:22:05 UTC","2025-11-25 08:22:08 UTC","2025-11-25 08:22:12 UTC",NA,"2025-11-25 08:22:15 UTC","2025-11-25 08:22:23 UTC","2025-11-25 08:22:28 UTC","2025-11-25 08:22:36 UTC","2025-11-25 08:22:39 UTC","2025-11-25 08:22:56 UTC","2025-11-25 08:23:11 UTC","2025-11-25 08:23:19 UTC","2025-11-25 08:23:32 UTC","2025-11-25 08:23:42 UTC","2025-11-25 08:23:49 UTC","2025-11-25 08:24:09 UTC",NA,NA,"end_normal"
"4cab45b2dd7bc2c8778a559eb6f5713a","2025-11-25 08:07:25 UTC","2025-11-25 08:09:58 UTC","9344743632","306","Chrome v142, Windows","162.227.3.50","yes","yes","yes","red","red","option_2","option_3","option_1","option_1","option_3","option_3","1988","woman","n/a","2025-11-25 08:07:33 UTC","2025-11-25 08:07:34 UTC","2025-11-25 08:07:36 UTC","2025-11-25 08:07:46 UTC","2025-11-25 08:07:51 UTC","2025-11-25 08:08:30 UTC","2025-11-25 08:08:44 UTC","2025-11-25 08:08:53 UTC","2025-11-25 08:09:03 UTC","2025-11-25 08:09:10 UTC","2025-11-25 08:09:23 UTC","2025-11-25 08:09:28 UTC","2025-11-25 08:09:30 UTC","2025-11-25 08:09:35 UTC","2025-11-25 08:07:25 UTC","2025-11-25 08:07:29 UTC","2025-11-25 08:07:35 UTC",NA,"2025-11-25 08:07:37 UTC","2025-11-25 08:07:48 UTC","2025-11-25 08:07:52 UTC","2025-11-25 08:08:15 UTC","2025-11-25 08:08:19 UTC","2025-11-25 08:08:32 UTC","2025-11-25 08:08:45 UTC","2025-11-25 08:08:54 UTC","2025-11-25 08:09:04 UTC","2025-11-25 08:09:11 UTC","2025-11-25 08:09:24 UTC","2025-11-25 08:09:36 UTC",NA,NA,"end_normal"
"40a6b9ea5c51b02ee3941df2b191c256","2025-11-25 08:14:58 UTC","2025-11-25 08:18:10 UTC","4694465086","94","Safari v18, iOS","47.26.246.117","yes","yes","yes","red","red","option_2","option_3","option_1","option_1","option_3","option_3",NA,NA,NA,"2025-11-25 08:15:03 UTC","2025-11-25 08:15:06 UTC","2025-11-25 08:15:09 UTC","2025-11-25 08:15:25 UTC","2025-11-25 08:15:31 UTC","2025-11-25 08:16:19 UTC","2025-11-25 08:16:25 UTC","2025-11-25 08:16:41 UTC","2025-11-25 08:16:47 UTC","2025-11-25 08:16:59 UTC","2025-11-25 08:17:05 UTC",NA,NA,NA,"2025-11-25 08:14:58 UTC","2025-11-25 08:15:01 UTC","2025-11-25 08:15:07 UTC",NA,"2025-11-25 08:15:10 UTC","2025-11-25 08:15:28 UTC","2025-11-25 08:15:33 UTC","2025-11-25 08:15:49 UTC","2025-11-25 08:15:52 UTC","2025-11-25 08:16:20 UTC","2025-11-25 08:16:31 UTC","2025-11-25 08:16:42 UTC","2025-11-25 08:16:52 UTC","2025-11-25 08:16:59 UTC","2025-11-25 08:17:08 UTC",NA,NA,NA,"demographics"
"2144dfdafec63dfb6fa64c57b02970e5","2025-11-25 08:11:56 UTC","2025-11-25 08:14:01 UTC","4254624140","229","Chrome v142, Windows","142.129.107.45","yes","yes","yes","red","red","option_1","option_1","option_2","option_1","option_1","option_2","1994","man",NA,"2025-11-25 08:12:26 UTC","2025-11-25 08:12:27 UTC","2025-11-25 08:12:29 UTC","2025-11-25 08:12:34 UTC","2025-11-25 08:12:37 UTC","2025-11-25 08:12:56 UTC","2025-11-25 08:13:12 UTC","2025-11-25 08:13:16 UTC","2025-11-25 08:13:21 UTC","2025-11-25 08:13:25 UTC","2025-11-25 08:13:28 UTC","2025-11-25 08:13:34 UTC","2025-11-25 08:13:36 UTC","2025-11-25 08:13:39 UTC","2025-11-25 08:11:56 UTC","2025-11-25 08:12:24 UTC","2025-11-25 08:12:27 UTC",NA,"2025-11-25 08:12:30 UTC","2025-11-25 08:12:35 UTC","2025-11-25 08:12:37 UTC","2025-11-25 08:12:45 UTC","2025-11-25 08:12:47 UTC","2025-11-25 08:12:57 UTC","2025-11-25 08:13:13 UTC","2025-11-25 08:13:16 UTC","2025-11-25 08:13:22 UTC","2025-11-25 08:13:26 UTC","2025-11-25 08:13:28 UTC","2025-11-25 08:13:40 UTC",NA,NA,"end_normal"
"114eecec36bedb1445961f09234ce0a8","2025-11-25 08:44:28 UTC","2025-11-25 08:52:21 UTC","9325892590","304","Chrome v142, Android","172.58.182.157","yes","yes","no","red","blue","option_1","option_3","option_3","option_3","option_3","option_1","1980","woman","Was interesting would like more ","2025-11-25 08:45:16 UTC","2025-11-25 08:45:27 UTC","2025-11-25 08:45:34 UTC","2025-11-25 08:48:58 UTC","2025-11-25 08:49:02 UTC","2025-11-25 08:49:51 UTC","2025-11-25 08:49:58 UTC","2025-11-25 08:50:07 UTC","2025-11-25 08:50:12 UTC","2025-11-25 08:50:33 UTC","2025-11-25 08:50:39 UTC","2025-11-25 08:51:13 UTC","2025-11-25 08:51:17 UTC","2025-11-25 08:51:54 UTC","2025-11-25 08:44:28 UTC","2025-11-25 08:45:13 UTC","2025-11-25 08:45:28 UTC","2025-11-25 08:45:35 UTC","2025-11-25 08:46:27 UTC","2025-11-25 08:48:59 UTC","2025-11-25 08:49:03 UTC","2025-11-25 08:49:18 UTC","2025-11-25 08:49:25 UTC","2025-11-25 08:49:52 UTC","2025-11-25 08:49:59 UTC","2025-11-25 08:50:08 UTC","2025-11-25 08:50:26 UTC","2025-11-25 08:50:34 UTC","2025-11-25 08:50:41 UTC","2025-11-25 08:51:56 UTC",NA,NA,"end_normal"
"e616bb7dd680005cfa1f83ffdb690706","2025-11-25 08:33:38 UTC","2025-11-25 08:38:09 UTC","8488414595","114","Chrome v142, Android","12.90.152.150","yes","yes","no","red","red","option_3","option_2","option_2","option_1","option_3","option_1","1980","woman","None ","2025-11-25 08:33:45 UTC","2025-11-25 08:33:48 UTC","2025-11-25 08:33:52 UTC","2025-11-25 08:34:25 UTC","2025-11-25 08:34:29 UTC","2025-11-25 08:35:01 UTC","2025-11-25 08:35:33 UTC","2025-11-25 08:35:53 UTC","2025-11-25 08:36:03 UTC","2025-11-25 08:36:20 UTC","2025-11-25 08:36:48 UTC","2025-11-25 08:37:30 UTC","2025-11-25 08:37:34 UTC","2025-11-25 08:37:39 UTC","2025-11-25 08:33:38 UTC","2025-11-25 08:33:43 UTC","2025-11-25 08:33:48 UTC","2025-11-25 08:33:53 UTC","2025-11-25 08:34:12 UTC","2025-11-25 08:34:26 UTC","2025-11-25 08:34:29 UTC","2025-11-25 08:34:38 UTC","2025-11-25 08:34:41 UTC","2025-11-25 08:35:02 UTC","2025-11-25 08:35:36 UTC","2025-11-25 08:35:55 UTC","2025-11-25 08:36:06 UTC","2025-11-25 08:36:21 UTC","2025-11-25 08:36:50 UTC","2025-11-25 08:37:41 UTC",NA,NA,"end_normal"
"168039b27f2ca4431b43ccf1c2e892f8","2025-11-25 08:11:24 UTC","2025-11-25 08:17:22 UTC","5483593507","349","Safari v18, iOS","68.109.213.118","yes","yes","no","red","red","option_1","option_2","option_3","option_2","option_2","option_1","1983","woman","None thank you","2025-11-25 08:11:47 UTC","2025-11-25 08:11:58 UTC","2025-11-25 08:12:07 UTC","2025-11-25 08:13:37 UTC","2025-11-25 08:13:43 UTC","2025-11-25 08:15:06 UTC","2025-11-25 08:15:20 UTC","2025-11-25 08:15:36 UTC","2025-11-25 08:15:42 UTC","2025-11-25 08:15:52 UTC","2025-11-25 08:16:01 UTC","2025-11-25 08:16:16 UTC","2025-11-25 08:16:22 UTC","2025-11-25 08:16:43 UTC","2025-11-25 08:11:24 UTC","2025-11-25 08:11:44 UTC","2025-11-25 08:12:00 UTC","2025-11-25 08:12:08 UTC","2025-11-25 08:13:20 UTC","2025-11-25 08:13:38 UTC","2025-11-25 08:13:44 UTC","2025-11-25 08:14:39 UTC","2025-11-25 08:14:49 UTC","2025-11-25 08:15:11 UTC","2025-11-25 08:15:23 UTC","2025-11-25 08:15:38 UTC","2025-11-25 08:15:46 UTC","2025-11-25 08:15:54 UTC","2025-11-25 08:16:04 UTC","2025-11-25 08:16:44 UTC",NA,NA,"end_normal"
"ab12edf3a3930c8f1a19404a1ad6b9ee","2025-11-25 08:15:22 UTC","2025-11-25 08:16:53 UTC","3518563418","354","Safari v26, iOS","73.236.249.112","yes","yes","yes","red","red","option_1","option_2","option_3","option_2","option_1","option_1","1989","man","N/A","2025-11-25 08:15:26 UTC","2025-11-25 08:15:27 UTC","2025-11-25 08:15:29 UTC","2025-11-25 08:15:34 UTC","2025-11-25 08:15:41 UTC","2025-11-25 08:15:52 UTC","2025-11-25 08:15:57 UTC","2025-11-25 08:16:00 UTC","2025-11-25 08:16:02 UTC","2025-11-25 08:16:09 UTC","2025-11-25 08:16:13 UTC","2025-11-25 08:16:19 UTC","2025-11-25 08:16:22 UTC","2025-11-25 08:16:31 UTC","2025-11-25 08:15:22 UTC","2025-11-25 08:15:24 UTC","2025-11-25 08:15:28 UTC",NA,"2025-11-25 08:15:32 UTC","2025-11-25 08:15:39 UTC","2025-11-25 08:15:42 UTC","2025-11-25 08:15:47 UTC","2025-11-25 08:15:50 UTC","2025-11-25 08:15:54 UTC","2025-11-25 08:15:57 UTC","2025-11-25 08:16:00 UTC","2025-11-25 08:16:04 UTC","2025-11-25 08:16:10 UTC","2025-11-25 08:16:14 UTC","2025-11-25 08:16:32 UTC",NA,NA,"end_normal"
"70947098b99f1000f4074a51973be2de","2025-11-25 09:42:30 UTC","2025-11-25 10:06:17 UTC","9259825467","315","Chrome v142, Windows","64.158.122.165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-11-25 09:42:30 UTC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"c0ce92318a286da8b5d7674e3197294c","2025-11-25 09:17:18 UTC","2025-11-25 09:21:51 UTC","5658309297","171","Chrome Mobile v142, Unknown","184.83.183.106","yes","yes","yes","red","red","option_3","option_2","option_2","option_3","option_2","option_2","1980","man","None","2025-11-25 09:17:35 UTC","2025-11-25 09:17:37 UTC","2025-11-25 09:17:41 UTC","2025-11-25 09:17:54 UTC","2025-11-25 09:17:58 UTC","2025-11-25 09:18:36 UTC","2025-11-25 09:19:47 UTC","2025-11-25 09:19:55 UTC","2025-11-25 09:20:12 UTC","2025-11-25 09:20:26 UTC","2025-11-25 09:20:40 UTC","2025-11-25 09:20:56 UTC","2025-11-25 09:21:01 UTC","2025-11-25 09:21:14 UTC","2025-11-25 09:17:18 UTC","2025-11-25 09:17:26 UTC","2025-11-25 09:17:38 UTC",NA,"2025-11-25 09:17:42 UTC","2025-11-25 09:17:55 UTC","2025-11-25 09:17:59 UTC","2025-11-25 09:18:22 UTC","2025-11-25 09:18:28 UTC","2025-11-25 09:18:56 UTC","2025-11-25 09:19:48 UTC","2025-11-25 09:19:59 UTC","2025-11-25 09:20:17 UTC","2025-11-25 09:20:30 UTC","2025-11-25 09:20:43 UTC","2025-11-25 09:21:18 UTC",NA,NA,"end_normal"
"eae35b2b61114b50a09c3e7067d85405","2025-11-25 08:17:52 UTC","2025-11-25 08:20:13 UTC","8702583689","47","Chrome v142, Windows","68.224.111.189","yes","yes","yes","red","red","option_1","option_3","option_1","option_2","option_1","option_2","1994","woman","none","2025-11-25 08:17:58 UTC","2025-11-25 08:18:00 UTC","2025-11-25 08:18:04 UTC","2025-11-25 08:18:13 UTC","2025-11-25 08:18:18 UTC","2025-11-25 08:18:39 UTC","2025-11-25 08:18:49 UTC","2025-11-25 08:19:01 UTC","2025-11-25 08:19:09 UTC","2025-11-25 08:19:17 UTC","2025-11-25 08:19:21 UTC","2025-11-25 08:19:30 UTC","2025-11-25 08:19:33 UTC","2025-11-25 08:19:48 UTC","2025-11-25 08:17:52 UTC","2025-11-25 08:17:55 UTC","2025-11-25 08:18:02 UTC",NA,"2025-11-25 08:18:06 UTC","2025-11-25 08:18:15 UTC","2025-11-25 08:18:19 UTC","2025-11-25 08:18:25 UTC","2025-11-25 08:18:29 UTC","2025-11-25 08:18:41 UTC","2025-11-25 08:18:50 UTC","2025-11-25 08:19:03 UTC","2025-11-25 08:19:10 UTC","2025-11-25 08:19:17 UTC","2025-11-25 08:19:22 UTC","2025-11-25 08:19:50 UTC",NA,NA,"end_normal"
"3233229e9512eecee3a7f462188c6fe4","2025-11-25 08:17:06 UTC","2025-11-25 08:19:53 UTC","2111235872","206","Chrome v142, Android","172.56.2.181","yes","yes","yes","red","blue","option_2","option_2","option_3","option_1","option_2","option_2","1996","woman","Thank you","2025-11-25 08:17:14 UTC","2025-11-25 08:17:15 UTC","2025-11-25 08:17:18 UTC","2025-11-25 08:17:24 UTC","2025-11-25 08:17:26 UTC","2025-11-25 08:18:10 UTC","2025-11-25 08:18:25 UTC","2025-11-25 08:18:36 UTC","2025-11-25 08:18:49 UTC","2025-11-25 08:18:59 UTC","2025-11-25 08:19:11 UTC","2025-11-25 08:19:23 UTC","2025-11-25 08:19:25 UTC","2025-11-25 08:19:32 UTC","2025-11-25 08:17:06 UTC","2025-11-25 08:17:11 UTC","2025-11-25 08:17:16 UTC",NA,"2025-11-25 08:17:19 UTC","2025-11-25 08:17:24 UTC","2025-11-25 08:17:26 UTC","2025-11-25 08:17:39 UTC","2025-11-25 08:17:44 UTC","2025-11-25 08:18:11 UTC","2025-11-25 08:18:25 UTC","2025-11-25 08:18:37 UTC","2025-11-25 08:18:50 UTC","2025-11-25 08:19:02 UTC","2025-11-25 08:19:12 UTC","2025-11-25 08:19:33 UTC",NA,NA,"end_normal"
"9b2cf958b59db3696b741dbb1bf6a72c","2025-11-25 08:18:27 UTC","2025-11-25 08:21:07 UTC","4928143316","90","Safari v18, iOS","172.56.81.132","yes","yes","yes","red","red","option_1","option_1","option_1","option_1","option_3","option_2","1980","woman","Na","2025-11-25 08:18:33 UTC","2025-11-25 08:18:34 UTC","2025-11-25 08:18:38 UTC","2025-11-25 08:18:42 UTC","2025-11-25 08:18:48 UTC","2025-11-25 08:19:27 UTC","2025-11-25 08:19:40 UTC","2025-11-25 08:19:57 UTC","2025-11-25 08:20:07 UTC","2025-11-25 08:20:15 UTC","2025-11-25 08:20:28 UTC","2025-11-25 08:20:37 UTC","2025-11-25 08:20:39 UTC","2025-11-25 08:20:45 UTC","2025-11-25 08:18:27 UTC","2025-11-25 08:18:29 UTC","2025-11-25 08:18:35 UTC",NA,"2025-11-25 08:18:38 UTC","2025-11-25 08:18:46 UTC","2025-11-25 08:18:50 UTC","2025-11-25 08:19:05 UTC","2025-11-25 08:19:10 UTC","2025-11-25 08:19:28 UTC","2025-11-25 08:19:41 UTC","2025-11-25 08:19:58 UTC","2025-11-25 08:20:08 UTC","2025-11-25 08:20:16 UTC","2025-11-25 08:20:29 UTC","2025-11-25 08:20:46 UTC",NA,NA,"end_normal"
"d652a116499cff651e09177cd639edf5","2025-11-25 08:20:06 UTC","2025-11-25 08:26:39 UTC","7298324658","45","Chrome v142, Windows","70.122.98.66","yes","yes","yes","red","red","option_2","option_3","option_3","option_1","option_1","option_2","1986","man","This was a very relevant and useful kind of study about modern identification technology and how consumers might view it overall. Thank you very much for letting me participate in this research survey and task.","2025-11-25 08:20:12 UTC","2025-11-25 08:20:13 UTC","2025-11-25 08:20:22 UTC","2025-11-25 08:20:34 UTC","2025-11-25 08:20:39 UTC","2025-11-25 08:21:20 UTC","2025-11-25 08:21:29 UTC","2025-11-25 08:21:38 UTC","2025-11-25 08:21:48 UTC","2025-11-25 08:21:54 UTC","2025-11-25 08:22:06 UTC","2025-11-25 08:22:15 UTC","2025-11-25 08:22:17 UTC","2025-11-25 08:23:20 UTC","2025-11-25 08:20:06 UTC","2025-11-25 08:20:09 UTC","2025-11-25 08:20:20 UTC",NA,"2025-11-25 08:20:25 UTC","2025-11-25 08:20:36 UTC","2025-11-25 08:20:42 UTC","2025-11-25 08:20:58 UTC","2025-11-25 08:21:10 UTC","2025-11-25 08:21:25 UTC","2025-11-25 08:21:32 UTC","2025-11-25 08:21:44 UTC","2025-11-25 08:21:50 UTC","2025-11-25 08:22:01 UTC","2025-11-25 08:22:11 UTC","2025-11-25 08:23:41 UTC",NA,NA,"end_normal"
"375aa0bc7b86a1498ef9e33bebc8d4b4","2025-11-25 08:34:58 UTC","2025-11-25 08:39:11 UTC","2426939436","455","Chrome v142, Mac OS X","45.50.5.109","yes","yes","yes","blue","red","option_1","option_2","option_2","option_2","option_2","option_1","1981","man","There are people who were born before 1980","2025-11-25 08:35:06 UTC","2025-11-25 08:35:09 UTC","2025-11-25 08:35:14 UTC","2025-11-25 08:35:29 UTC","2025-11-25 08:35:35 UTC","2025-11-25 08:36:58 UTC","2025-11-25 08:37:07 UTC","2025-11-25 08:37:19 UTC","2025-11-25 08:37:27 UTC","2025-11-25 08:37:32 UTC","2025-11-25 08:37:44 UTC","2025-11-25 08:37:57 UTC","2025-11-25 08:38:02 UTC","2025-11-25 08:38:27 UTC","2025-11-25 08:34:58 UTC","2025-11-25 08:35:03 UTC","2025-11-25 08:35:11 UTC",NA,"2025-11-25 08:35:15 UTC","2025-11-25 08:35:31 UTC","2025-11-25 08:35:36 UTC","2025-11-25 08:36:10 UTC","2025-11-25 08:36:18 UTC","2025-11-25 08:37:00 UTC","2025-11-25 08:37:09 UTC","2025-11-25 08:37:20 UTC","2025-11-25 08:37:27 UTC","2025-11-25 08:37:33 UTC","2025-11-25 08:37:44 UTC","2025-11-25 08:38:33 UTC",NA,NA,"end_normal"
"3b88b43935930acac31fa92a53e61a2a","2025-11-25 08:16:30 UTC","2025-11-25 08:20:28 UTC","6467789493","238","Chrome v131, Windows","86.109.85.136","yes","yes","yes","red","blue","option_2","option_2","option_3","option_1","option_2","option_1","1987","woman","none","2025-11-25 08:17:47 UTC","2025-11-25 08:17:49 UTC","2025-11-25 08:17:54 UTC","2025-11-25 08:18:07 UTC","2025-11-25 08:18:12 UTC","2025-11-25 08:19:06 UTC","2025-11-25 08:19:16 UTC","2025-11-25 08:19:26 UTC","2025-11-25 08:19:33 UTC","2025-11-25 08:19:39 UTC","2025-11-25 08:19:50 UTC","2025-11-25 08:19:56 UTC","2025-11-25 08:19:58 UTC","2025-11-25 08:20:04 UTC","2025-11-25 08:16:30 UTC","2025-11-25 08:17:38 UTC","2025-11-25 08:17:50 UTC",NA,"2025-11-25 08:17:55 UTC","2025-11-25 08:18:07 UTC","2025-11-25 08:18:14 UTC","2025-11-25 08:18:40 UTC","2025-11-25 08:18:53 UTC","2025-11-25 08:19:08 UTC","2025-11-25 08:19:18 UTC","2025-11-25 08:19:28 UTC","2025-11-25 08:19:34 UTC","2025-11-25 08:19:40 UTC","2025-11-25 08:19:51 UTC","2025-11-25 08:20:05 UTC",NA,NA,"end_normal"
"6885584b6e429e83655a35a1693e9122","2025-11-25 08:33:51 UTC","2025-11-25 08:36:10 UTC","7622865643","106","Chrome v142, Windows","149.97.196.110","yes","yes","yes","red","blue","option_1","option_3","option_2","option_1","option_2","option_3","1990","woman",NA,"2025-11-25 08:33:55 UTC","2025-11-25 08:33:57 UTC","2025-11-25 08:34:00 UTC","2025-11-25 08:34:06 UTC","2025-11-25 08:34:11 UTC","2025-11-25 08:34:38 UTC","2025-11-25 08:34:45 UTC","2025-11-25 08:34:53 UTC","2025-11-25 08:35:00 UTC","2025-11-25 08:35:10 UTC","2025-11-25 08:35:19 UTC","2025-11-25 08:35:25 UTC","2025-11-25 08:35:27 UTC","2025-11-25 08:35:32 UTC","2025-11-25 08:33:51 UTC","2025-11-25 08:33:53 UTC","2025-11-25 08:33:57 UTC",NA,"2025-11-25 08:34:01 UTC","2025-11-25 08:34:07 UTC","2025-11-25 08:34:12 UTC","2025-11-25 08:34:22 UTC","2025-11-25 08:34:26 UTC","2025-11-25 08:34:41 UTC","2025-11-25 08:34:46 UTC","2025-11-25 08:34:53 UTC","2025-11-25 08:35:02 UTC","2025-11-25 08:35:11 UTC","2025-11-25 08:35:20 UTC","2025-11-25 08:35:33 UTC",NA,NA,"end_normal"
"f8af0d188413e899d028e90f7d1f7a82","2025-11-25 08:36:09 UTC","2025-11-25 08:41:33 UTC","9540608556","160","Chrome v140, Mac OS X","98.47.50.121","yes","yes","yes","red","red","option_3","option_2","option_1","option_1","option_1","option_3","1987","woman","N/A","2025-11-25 08:36:15 UTC","2025-11-25 08:36:16 UTC","2025-11-25 08:36:45 UTC","2025-11-25 08:36:50 UTC","2025-11-25 08:36:54 UTC","2025-11-25 08:40:12 UTC","2025-11-25 08:40:19 UTC","2025-11-25 08:40:24 UTC","2025-11-25 08:40:31 UTC","2025-11-25 08:40:36 UTC","2025-11-25 08:40:41 UTC","2025-11-25 08:40:47 UTC","2025-11-25 08:41:01 UTC","2025-11-25 08:40:59 UTC","2025-11-25 08:36:09 UTC","2025-11-25 08:36:12 UTC","2025-11-25 08:36:17 UTC",NA,"2025-11-25 08:36:46 UTC","2025-11-25 08:36:51 UTC","2025-11-25 08:36:55 UTC","2025-11-25 08:37:01 UTC","2025-11-25 08:37:03 UTC","2025-11-25 08:40:13 UTC","2025-11-25 08:40:21 UTC","2025-11-25 08:40:27 UTC","2025-11-25 08:40:32 UTC","2025-11-25 08:40:36 UTC","2025-11-25 08:40:42 UTC","2025-11-25 08:41:02 UTC",NA,NA,"end_normal"
"9eaf79bc5e8a7765071cd098dc627c3c","2025-11-25 08:20:57 UTC","2025-11-25 08:24:09 UTC","2178643392","327","Safari v26, Mac OS X","74.82.2.195","yes","yes","yes","red","red","option_3","option_3","option_3","option_3","option_2","option_1","1981","man","I don't have feedback. The study worked well.","2025-11-25 08:21:02 UTC","2025-11-25 08:21:03 UTC","2025-11-25 08:21:10 UTC","2025-11-25 08:21:14 UTC","2025-11-25 08:21:18 UTC","2025-11-25 08:21:50 UTC","2025-11-25 08:21:56 UTC","2025-11-25 08:22:06 UTC","2025-11-25 08:22:18 UTC","2025-11-25 08:22:26 UTC","2025-11-25 08:22:35 UTC","2025-11-25 08:23:00 UTC","2025-11-25 08:22:51 UTC","2025-11-25 08:23:36 UTC","2025-11-25 08:20:57 UTC","2025-11-25 08:21:01 UTC","2025-11-25 08:21:08 UTC",NA,"2025-11-25 08:21:11 UTC","2025-11-25 08:21:16 UTC","2025-11-25 08:21:19 UTC","2025-11-25 08:21:33 UTC","2025-11-25 08:21:36 UTC","2025-11-25 08:21:52 UTC","2025-11-25 08:22:00 UTC","2025-11-25 08:22:08 UTC","2025-11-25 08:22:20 UTC","2025-11-25 08:22:28 UTC","2025-11-25 08:22:36 UTC","2025-11-25 08:23:41 UTC",NA,NA,"end_normal"
